대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,신구대장구분코드,신구대장구분코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),주용도코드,주용도코드명,기타용도,세대수(세대),가구수(가구),주건축물수,부속건축물수,부속건축물면적(㎡),총주차수,옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감률,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자
경기도 수원시 영통구 매탄동 1209번지,41117,10100,0,1209,0000,10841100219081,2,집합,1,총괄표제부,1,신대장,경기도 수원시 영통구 매봉로 20 (매탄동),매탄 e-편한세상,,,,0,411173177001,10101,0,20,,31390.5,4912.7044,15.66,104594.6064,71778.6789,228.79,02000,공동주택,공동주택,580,0,7,10,32856.9355,874,0,0,0,0,872,0,2,0,20070921,20071105,20100528,2007,3740058,건축과,2101,2101,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 매탄동 1210번지,41117,10100,0,1210,0000,10841100219035,1,일반,1,총괄표제부,1,신대장,경기도 수원시 영통구 동탄원천로1109번길 61 (매탄동),원천근린공원 조성사업,,,,0,411174331025,10101,0,61,0,23273.7,294.45,1.27,5394.65,294.45,1.27,20000,자동차관련시설,"자동차관련시설(주차장), 제1종근린생활시설(공중화장실)",0,0,2,0,0,200,0,0,0,0,200,0,0,0,20081017,20081107,20100429,2008,3740146,도시경관과,1101,1101,0,,0,0,,0,,0,20230829
경기도 수원시 영통구 매탄동 1211번지,41117,10100,0,1211,0000,10841236811,2,집합,1,총괄표제부,1,신대장,경기도 수원시 영통구 동탄원천로1109번길 37 (매탄동),한국아파트,,,,0,411174331025,10101,0,37,,33691.5,6984.14,20.73,74333.65,74333.65,220.63,02000,공동주택,아파트,496,0,8,0,0,610,0,0,0,0,232,6628,378,4347,,,,,,,,,0,,0,0,,0,,0,20241102
경기도 수원시 영통구 매탄동 1211-1번지,41117,10100,0,1211,0001,10841236812,2,집합,1,총괄표제부,0,구대장,경기도 수원시 영통구 동탄원천로 1089 (매탄동),금성아파트,,,,0,411173012002,10101,0,1089,0,17517.5,17836.8,101.82,26677.5,22604.4,129.04,02000,공동주택,아파트,180,0,5,4,182.8,239,0,0,0,0,0,0,239,2745.7,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 매탄동 1212번지,41117,10100,0,1212,0000,10841100475653,1,일반,1,총괄표제부,1,신대장,경기도 수원시 영통구 매영로 103 (매탄동),원천초등학교,,,,0,411173177003,10101,0,103,,11005.7,2690.65,24.447786,9042.54,8920.11,81.04991,10000,교육연구시설,교육연구시설,0,0,2,0,0,46,0,0,0,0,0,0,46,0,,,,,,,,,0,,0,0,,0,,0,20240625
경기도 수원시 영통구 매탄동 1213-1번지,41117,10100,0,1213,0001,10841236954,1,일반,1,총괄표제부,1,신대장,경기도 수원시 영통구 매영로 93-20 (매탄동),매탄2동우체국,,,,0,411173177003,10101,0,93,20,700.1,338.45,48.34,415.4,391.56,55.93,03000,제1종근린생활시설,제1종근린생활시설,0,0,2,0,0,3,0,0,0,0,0,0,3,34.5,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 매탄동 1216번지,41117,10100,0,1216,0000,10841236863,1,일반,1,총괄표제부,1,신대장,경기도 수원시 영통구 매영로 79 (매탄동),산남중학교,,,,0,411173177003,10101,0,79,0,13254.6,2289.94,17.2,8423.15,8338.78,62.9,10000,교육연구시설,교육연구 및 복지시설,0,0,3,2,73.6,41,0,0,0,0,0,0,41,471.5,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 매탄동 1216-1번지,41117,10100,0,1216,0001,10841236813,2,집합,1,총괄표제부,0,구대장,경기도 수원시 영통구 매영로 69 (매탄동),대동하이츠타운,,,,0,411173177003,10101,0,69,0,6604.2,2047.5,31,10545,7048.32,106.72,02000,공동주택,연립주택,87,0,4,0,0,91,0,0,0,0,54,1804.2,37,487.6,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 매탄동 1217번지,41117,10100,0,1217,0000,10841236814,2,집합,1,총괄표제부,0,구대장,경기도 수원시 영통구 매영로 84 (매탄동),한국아파트,,,,0,411173177003,10101,0,84,,49843,11692.08,23.46,75639.08,64086.74,128.58,02000,공동주택,아파트,768,0,19,0,0,747,0,0,0,0,0,0,747,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 매탄동 1217-5번지,41117,10100,0,1217,0005,10841236815,2,집합,1,총괄표제부,0,구대장,경기도 수원시 영통구 매영로 110 (매탄동),백자아파트,,,,0,411173177003,10101,0,110,,8049.3,2348.56,29.18,11191.64,8910.2,110.7,02000,공동주택,"아파트, 구매및생활시설",120,0,4,0,0,110,0,0,0,0,0,0,110,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 매탄동 1217-7번지,41117,10100,0,1217,0007,10841236816,2,집합,1,총괄표제부,0,구대장,경기도 수원시 영통구 동탄원천로 1035 (매탄동),매탄3차삼성아파트,,,,0,411173012002,10101,0,1035,,36480.5,10941.06,29.99,51786.92,46192.09,126.62,02000,공동주택,아파트 구매 및 생활시설,595,0,16,4,1382.1,342,0,0,0,0,0,0,342,3933,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 매탄동 1230번지,41117,10100,0,1230,0000,10841236817,2,집합,1,총괄표제부,0,구대장,경기도 수원시 영통구 매영로 132 (매탄동),매탄 레이크파크아파트,,,,1,411173177003,10101,0,132,,23613.7,4058.04,17.19,67255.592,52483.6,222.26,02000,공동주택,"공동주택(아파트), 근린생활시설, 의료시설",702,0,8,6,12614.662,714,0,0,0,0,391,11525.422,323,3749.5,,,,,,,,,0,,0,0,,0,,0,20240709
경기도 수원시 영통구 매탄동 1233-1번지,41117,10100,0,1233,0001,10841236864,1,일반,1,총괄표제부,0,구대장,경기도 수원시 영통구 매탄로 144 (매탄동),,,,,0,411173175019,10101,0,144,0,516.7,244.8,47.38,244.8,244.8,47.38,20000,자동차관련시설,자동차관련시설,0,0,2,0,0,10,0,0,0,0,6,210,4,46,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 매탄동 1247번지,41117,10100,0,1247,0000,10841100322088,1,일반,1,총괄표제부,1,신대장,,매탄고등학교,,,,0,,,0,0,0,13741.6,3660.27,26.636417,13442.73,12979.96,94.457413,10000,교육연구시설,교육연구시설(고등학교),0,0,2,1,34.56,0,0,0,0,0,0,0,63,739.5,20030718,20030723,20050113,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 매탄동 1258번지,41117,10100,0,1258,0000,10841236818,2,집합,1,총괄표제부,0,구대장,경기도 수원시 영통구 매탄로126번길 22 (매탄동),매탄 에듀파크시티1,,,,0,411174331071,10101,0,22,,33556,6235.906,18.58,78021.42,71011.398,211.62,02000,공동주택,"공동주택(아파트), 근린생활시설",659,0,13,6,7236.88,667,0,0,0,0,274,6134.55,393,4489,,,,,,,,,0,,0,0,,0,,0,20241112
경기도 수원시 영통구 매탄동 1260번지,41117,10100,0,1260,0000,10841236819,2,집합,1,총괄표제부,0,구대장,경기도 수원시 영통구 매탄로126번길 66 (매탄동),주공그린빌,,,,0,411174331071,10101,0,66,,27998,5333.81,19.05,66867.82,60700.19,216.8,02000,공동주택,"공동주택(아파트), 근린생활시설",568,0,10,0,0,574,0,0,0,0,238,5392.25,336,3864,,,,,,,,,0,,0,0,,0,,0,20260127
경기도 수원시 영통구 매탄동 1268번지,41117,10100,0,1268,0000,10841100403729,1,일반,1,총괄표제부,1,신대장,경기도 수원시 영통구 효원로 407 (매탄동),영통구청사,,,,0,411173176021,10101,0,407,0,20000.3,4193.88,20.969085,9538.8,8543.32,42.715959,14000,업무시설,업무시설외2,0,0,2,0,0,308,0,0,0,0,0,0,308,0,,,,,,,,,0,,0,0,,0,,0,20230526
경기도 수원시 영통구 매탄동 1274번지,41117,10100,0,1274,0000,10841236820,2,집합,1,총괄표제부,0,구대장,경기도 수원시 영통구 매탄로 82 (매탄동),우남퍼스트빌,,,,0,411173175019,10101,0,82,,28969.4,4863.5701,16.79,84911.2755,66205.5165,228.54,02000,공동주택,공동주택[아파트],456,0,8,6,16529.4135,765,0,0,0,0,497,14171.196,268,3197,,,,,,,,,0,,0,0,,0,,0,20251029
경기도 수원시 영통구 매탄동 1277번지,41117,10100,0,1277,0000,10841236821,2,집합,1,총괄표제부,0,구대장,경기도 수원시 영통구 동탄원천로915번길 36 (매탄동),주공그린빌,,,,0,411174331030,10101,0,36,,32900,5988.53,18.2,78829.427,71397.225,217.01,02000,공동주택,"공동주택(아파트),근린생활시설",656,0,9,16,7675.732,667,0,0,0,0,266,5949.382,401,4666.5,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 매탄동 1280번지,41117,10100,0,1280,0000,10841236822,2,집합,1,총괄표제부,0,구대장,경기도 수원시 영통구 동탄원천로915번길 33 (매탄동),주공그린빌,,,,0,411174331030,10101,0,33,,22283,4626.796,20.76,54142.963,48650.979,218.33,02000,공동주택,"공동주택(아파트),근린생활시설",461,0,9,5,5090.598,466,0,0,0,0,192,4508,274,3176,,,,,,,,,0,,0,0,,0,,0,20260108
경기도 수원시 영통구 매탄동 1282번지,41117,10100,0,1282,0000,10841236823,2,집합,1,총괄표제부,0,구대장,경기도 수원시 영통구 동탄원천로881번길 35 (매탄동),주공그린빌,,,,0,411174331029,10101,0,35,,28197,4670.873,16.57,62600.35,52813.548,187.3,02000,공동주택,"공동주택(아파트),근린생활시설",732,0,9,5,10025.44,738,0,0,0,0,357,8934.46,381,4411.5,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 매탄동 1285번지,41117,10100,0,1285,0000,10841236824,2,집합,1,총괄표제부,0,구대장,경기도 수원시 영통구 동탄원천로881번길 19 (매탄동),주공그린빌,,,,0,411174331029,10101,0,19,0,24613,3901.829,15.85,56386.03,46889.749,190.51,02000,공동주택,"공동주택(아파트), 근린생활시설",710,0,7,5,10034.676,715,0,0,0,0,351,8504.556,364,4185,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 매탄동 1358번지,41117,10100,0,1358,0000,1000000000000007113190,1,일반,1,총괄표제부,1,신대장,경기도 수원시 영통구 동수원로 455 (매탄동),동수원초등학교,,,,0,411173175016,10101,0,455,0,15233.2,5183.08,34.02,18900.09,18555.09,121.81,10000,교육연구시설,초등학교,0,0,3,0,0,95,0,0,0,0,0,0,90,0,20241008,20241010,20260115,,,,,,0,,0,0,,0,,0,20260310
경기도 수원시 영통구 원천동 28-37번지,41117,10200,0,0028,0037,10841236910,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,744,410.96,55.24,1804.13,1792.61,240.94,01000,단독주택,단독주택(18가구)외2,0,19,3,0,0,14,0,0,0,0,7,0,7,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 원천동 67-14번지,41117,10200,0,0067,0014,10841100281867,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,575,278.51,48.44,611.38,611.38,106.33,01000,단독주택,"단독주택, 근린생활시설",0,7,2,0,0,4,0,0,0,0,4,46,0,0,20061222,20070424,20130704,2006,5610006,건축과,1102,1102,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 원천동 78-7번지,41117,10200,0,0078,0007,10841236968,1,일반,1,총괄표제부,1,신대장,경기도 수원시 영통구 동수원로551번길 38 (원천동),수원원천중학교,,,,0,411174331024,10201,0,38,,15650,3466.1,22.62,9957.89,9957.89,64.1,10000,교육연구시설,교육연구시설,0,0,4,3,206.32,28,0,0,0,0,0,0,28,325,,,,,,,,,0,,0,0,,0,,0,20231109
경기도 수원시 영통구 원천동 78-8번지,41117,10200,0,0078,0008,10841100211205,1,일반,1,총괄표제부,1,신대장,경기도 수원시 영통구 동수원로551번길 16 (원천동),수원정보산업고등학교,,,,1,411174331024,10201,0,16,,13705,3441.65,25.11,15787.63,15753.88,114.95,10000,교육연구시설,교육연구시설(고등학교),0,0,2,2,146.98,64,0,0,0,0,0,0,64,755,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 원천동 111번지,41117,10200,0,0111,0000,10841236798,1,일반,1,총괄표제부,0,구대장,경기도 수원시 영통구 월드컵로 92 (원천동),국토지리정보원,,,,1,411173177012,10201,0,92,,46395,3752.66,8.09,9986.45,7742.03,16.69,03000,제1종근린생활시설,공공업무시설,0,0,9,0,0,98,0,0,0,0,0,0,98,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 원천동 134번지,41117,10200,0,0134,0000,10841236975,1,일반,1,총괄표제부,1,신대장,경기도 수원시 영통구 월드컵로 70 (원천동),중앙기독교초등학교,,,,0,411173177012,10201,0,70,0,44431,6083.03,13.69,25635.08,19348.18,43.54,10000,교육연구시설,교육연구시설,0,0,4,1,18,155,0,0,0,0,155,1782.5,0,0,19930510,19930604,20040819,1993,3750028,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 원천동 198-6번지,41117,10200,0,0198,0006,10841236799,1,일반,1,총괄표제부,0,구대장,경기도 수원시 영통구 중부대로 396 (원천동),,,,,0,411172012012,10202,0,396,,675,257.15,38.096,257.15,257.15,38.096,01000,단독주택,"주택, 제2종근린생활시설",0,2,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20240315
경기도 수원시 영통구 원천동 201-3번지,41117,10200,0,0201,0003,10841100411154,2,집합,1,총괄표제부,1,신대장,,,,,,0,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 원천동 203-2번지,41117,10200,0,0203,0002,10841236957,1,일반,1,총괄표제부,1,신대장,경기도 수원시 영통구 중부대로392번길 25-12 (원천동),,,,,0,411174331167,10201,0,25,12,489,131.24,26.84,131.24,131.24,26.84,20000,자동차관련시설,자동차관련시설(세차장),0,1,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 원천동 203-7번지,41117,10200,0,0203,0007,10841236964,1,일반,1,총괄표제부,1,신대장,경기도 수원시 영통구 동탄원천로1119번길 13 (원천동),,,,,0,411174331027,10201,0,13,0,267,151.61,56.78,239.54,239.54,89.72,01000,단독주택,"단독주택, 근린생활시설",0,1,2,0,0,2,0,0,0,0,0,0,2,23,20050929,20050930,20060307,2005,5610006,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 원천동 204-3번지,41117,10200,0,0204,0003,10841100427491,2,집합,1,총괄표제부,1,신대장,경기도 수원시 영통구 동탄원천로1133번길 21 (원천동),,,,,0,411174331028,10201,0,21,0,707,388.76,54.99,1311.01,1311.01,185.43,02000,공동주택,도시형생활주택(단지형다세대주택),20,0,2,0,0,20,0,0,0,0,20,226.4,0,0,20180327,20180910,20190412,2018,5610006,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 원천동 208-3번지,41117,10200,0,0208,0003,10841236965,1,일반,1,총괄표제부,1,신대장,경기도 수원시 영통구 동탄원천로1115번길 6 (원천동),,,,,1,411174331026,10201,0,6,0,529,261.62,49.46,477.04,477.04,90.18,04000,제2종근린생활시설,제2종근린생활시설,0,0,2,0,0,4,0,0,0,0,0,0,4,46,20050906,20051004,20060405,2005,5610006,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 원천동 224-9번지,41117,10200,0,0224,0009,10841100213387,1,일반,1,총괄표제부,1,신대장,경기도 수원시 영통구 중부대로448번길 33 (원천동),,,,,2,411174331168,10201,0,33,0,1436,709.29,49.39,696.59,696.59,48.51,20000,자동차관련시설,"자동차관련시설, 제2종근린생활시설",0,0,3,0,0,4,0,0,0,0,0,0,4,46,20090123,20090303,20090828,2009,5610006,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 원천동 235-7번지,41117,10200,0,0235,0007,10841236944,1,일반,1,총괄표제부,,,경기도 수원시 영통구 중부대로448번길 57 (원천동),,,,,0,411174331168,10201,0,57,,694,186.42,26.86,186.42,186.42,26.86,20000,자동차관련시설,자동차관련시설,0,0,2,0,0,1,0,0,0,0,0,0,1,11.5,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 원천동 236번지,41117,10200,0,0236,0000,10841100284755,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,2430,1158.44,47.67,1296.56,1280.24,52.68,20000,자동차관련시설,,0,0,4,0,0,11,0,0,0,0,0,0,11,126.5,19911231,,19920429,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 원천동 242번지,41117,10200,0,0242,0000,10841100202536,1,일반,1,총괄표제부,1,신대장,경기도 수원시 영통구 매영로 171 (원천동),성민기업공장,,,,2,411173177003,10202,0,171,,5980,2478.61,41.45,7466.76,7027.92,117.52,17000,공장,공장,0,0,1,1,423.8,34,0,0,0,0,0,0,34,0,,,,,,,,,0,,0,0,,0,,0,20250618
경기도 수원시 영통구 원천동 244-2번지,41117,10200,0,0244,0002,10841236976,1,일반,1,총괄표제부,1,신대장,경기도 수원시 영통구 삼성로 257 (원천동),영통불가마,,,,4,411173177009,10202,0,257,0,5534,1972.58,35.64,2099,2099,37.93,03000,제1종근린생활시설,"제2종근린생활시설, 자동차관련시설",0,0,3,0,0,20,0,0,0,0,0,0,20,230,,,,,,,,,0,,0,60.4,,0,,0,20250618
경기도 수원시 영통구 원천동 245-1번지,41117,10200,0,0245,0001,10841100202538,1,일반,1,총괄표제부,1,신대장,경기도 수원시 영통구 매영로 171 (원천동),성민기업공장,,,,0,411173177003,10202,0,171,0,3258,1702.38,52.25,2287.92,2155.26,66.15,17000,공장,"공장,자동차관련시설,제2종근린생활시설",0,0,2,0,0,10,0,0,0,0,0,0,10,115.5,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 원천동 259-4번지,41117,10200,0,0259,0004,10841100490325,1,일반,1,총괄표제부,1,신대장,,원천동 259-4 단독주택,,,,0,,,0,,,874,495.58,56.7,1920.11,1927.65,220.56,01000,단독주택,다가구주택,0,13,2,0,0,19,0,0,0,0,11,290.47,8,88.15,20200918,20210913,20220816,2020,5610006,건축과,1102,1102,1,,0,0,,0,,0,20230621
경기도 수원시 영통구 원천동 288번지,41117,10200,0,0288,0000,10841100228574,1,일반,1,총괄표제부,1,신대장,경기도 수원시 영통구 중부대로 480 (원천동),,,,,0,411172012012,10202,0,480,0,14419,7512.13,52.09,25620.36,24544.11,170.22,17000,공장,공장,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 원천동 295-1번지,41117,10200,0,0295,0001,1000000000000006297482,2,집합,1,총괄표제부,1,신대장,,수원 원천동 오피스텔,,,,0,,,,,,4303,2449.1,56.92,31198.61,20522.93,476.94,14000,업무시설,"업무시설(오피스텔),근린생활시설",0,0,3,0,0,211,0,0,0,0,196,7988.4,15,0,20220518,20220926,20250725,2022,3740282,건축과,1101,1101,0,,0,0,,0,,0,20251219
경기도 수원시 영통구 원천동 300-3번지,41117,10200,0,0300,0003,10841236778,2,집합,1,총괄표제부,0,구대장,경기도 수원시 영통구 삼성로 308 (원천동),신미주아파트,,,,1,411173177009,10202,0,308,,7459,1718.345,23.04,31818.715,24347.57,326.42,02000,공동주택,"아파트, 생활편익시설",275,0,3,5,6188.86,262,0,0,0,0,176,0,86,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 원천동 303번지,41117,10200,0,0303,0000,1000000000000000250230,1,일반,1,총괄표제부,1,신대장,,영흥공원 공원시설,,,,174,,,0,,,501937.8,6107.74,1.211,7848.27,7848.27,1.558,05000,문화및집회시설,"문화및집회시설(전시장,식물원)",0,0,5,4,421.73,322,0,0,0,0,0,0,306,0,20201112,20210126,20220929,2020,3740282,건축과,1102,1102,0,,0,0,,0,,0,20250501
경기도 수원시 영통구 원천동 318-1번지,41117,10200,0,0318,0001,10841236981,1,일반,1,총괄표제부,1,신대장,경기도 수원시 영통구 삼성로 300 (원천동),(주)삼성물산,,,,2,411173177009,10202,0,300,0,7447,4371.01,58.69,7015.04,6483.35,87.06,20000,자동차관련시설,"자동차관련시설, 근린생활시설, 업무시설",0,0,2,1,30.8,141,0,0,0,0,0,0,141,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 원천동 319-7번지,41117,10200,0,0319,0007,10841236784,1,일반,1,총괄표제부,0,구대장,경기도 수원시 영통구 삼성로302번길 5 (원천동),,,,,0,411174331109,10201,0,5,0,2018,597.22,29.59,1672.81,1405.49,69.65,11000,노유자시설,"노유자시설, 제2종근린생활시설",0,0,4,0,0,7,0,0,0,0,0,0,7,80.5,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 원천동 323-1번지,41117,10200,0,0323,0001,10841100323977,1,일반,1,총괄표제부,1,신대장,,원천자동차학원,,,,1,,,0,0,0,2068,931.2,45.03,998.25,998.25,48.27,20000,자동차관련시설,자동차관련시설(운전학원),0,0,3,0,0,5,0,0,0,0,5,57.5,0,0,20150513,20150518,20150625,2015,5610006,건축과,1102,1102,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 원천동 327번지,41117,10200,0,0327,0000,10841236901,1,일반,1,총괄표제부,1,신대장,경기도 수원시 영통구 삼성로 290 (원천동),삼성전자(주)CS아카데미,0노트,,,0,411173177009,10202,0,290,0,14704,4350.67,29.59,48226.47,27945.13,190.05,10000,교육연구시설,교육연구및복지시설,0,7,2,1,15.21,327,0,0,0,0,193,5792.96,134,2525.23,20001101,20001201,20031202,2000,,,1102,1102,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 원천동 328-6번지,41117,10200,0,0328,0006,10841100305688,1,일반,1,총괄표제부,1,신대장,,갤럭시주유소,,,,0,,,0,0,0,1188,229.32,19.3,330.57,330.57,27.83,19000,위험물저장및처리시설,위험물저장및처리시설(주유소),0,0,5,0,0,2,0,0,0,0,0,0,2,23.5,20140522,20140531,20140702,2014,5610006,건축과,1202,1202,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 원천동 333-3번지,41117,10200,0,0333,0003,10841236779,2,집합,1,총괄표제부,0,구대장,경기도 수원시 영통구 삼성로268번길 8 (원천동),원천1차삼성아파트,,,,1,411174331105,10201,0,8,,25379,4662.82,18.37,50586.46,45437.59,179.04,02000,공동주택,아파트.상가.보육시설,684,0,8,0,0,149,0,0,0,0,0,0,149,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 원천동 335번지,41117,10200,0,0335,0000,10841236786,1,일반,1,총괄표제부,1,신대장,경기도 수원시 영통구 삼성로282번길 34 (원천동),,,,,0,411174331107,10201,0,34,0,4125,1736.13,42.09,5123.45,4634.14,112.34,10000,교육연구시설,교육연구시설 및 종교시설,0,0,2,0,0,44,0,0,0,0,12,489.31,32,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 원천동 337-6번지,41117,10200,0,0337,0006,10841236959,1,일반,1,총괄표제부,1,신대장,경기도 수원시 영통구 매영로 205 (원천동),,,,,2,411173177003,10101,0,205,0,13052,5131.77,39.32,12635.78,9507.66,72.84,17000,공장,,0,0,3,2,317.37,58,0,0,0,0,0,0,58,0,,,,,,,,,0,,0,0,,0,,0,20241204
경기도 수원시 영통구 원천동 337-46번지,41117,10200,0,0337,0046,1000000000000002789895,1,일반,1,총괄표제부,1,신대장,경기도 수원시 영통구 매영로 217 (원천동),런앤모어,,,,0,411173177003,10202,0,217,0,2832,709.28,25.05,709.28,709.28,25.05,04000,제2종근린생활시설,제2종근린생활시설(일반음식점),0,0,3,0,0,14,0,0,0,0,0,0,14,390.08,20220524,20230220,20231211,2022,5610006,건축과,1101,1101,0,,0,0,,0,,0,20231213
경기도 수원시 영통구 원천동 362-32번지,41117,10200,0,0362,0032,10841236790,1,일반,1,총괄표제부,0,구대장,경기도 수원시 영통구 매영로 219-21 (원천동),,,,,0,411173177003,10202,0,219,21,2806,1116.45,39.79,1578.98,1578.98,56.27,20000,자동차관련시설,"제1종근린생활시설, 제2종근린생활시설, 창고시설",0,0,3,0,0,12,0,0,0,0,0,0,12,138,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 원천동 381번지,41117,10200,0,0381,0000,10841236791,1,일반,1,총괄표제부,0,구대장,경기도 수원시 영통구 신원로 270 (원천동),코웰패션주식회사,,,,0,411173177010,10202,0,270,0,26624,7282.86,27.35,13361.79,12401.4,46.58,17000,공장,공장,0,0,8,0,0,94,0,0,0,0,0,0,94,1081,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 원천동 395번지,41117,10200,0,0395,0000,10841100429614,1,일반,1,총괄표제부,1,신대장,경기도 수원시 영통구 매영로248번길 26 (원천동),,,,,1,411174331052,10201,0,26,0,367,219.4,59.78,609,609,165.94,17000,공장,공장,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 원천동 404-2번지,41117,10200,0,0404,0002,10841236983,1,일반,1,총괄표제부,1,신대장,경기도 수원시 영통구 신원로250번길 73-9 (원천동),,,,,1,411174331117,10202,0,73,9,2032,1145.82,56.4,1541.82,1343.82,66.1,17000,공장,공장,0,0,2,1,9.75,7,0,0,0,0,0,0,7,80.5,,20060605,20070129,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 원천동 404-3번지,41117,10200,0,0404,0003,10841236926,1,일반,1,총괄표제부,1,신대장,경기도 수원시 영통구 신원로250번길 67 (원천동),원천동 404-3 자동차관련시설 ((주)수원종합폐차장),,,,0,411174331117,10202,0,67,0,4336,1839.35,42.42,2345.43,2345.43,54.09,20000,자동차관련시설,폐차장,0,0,3,0,0,16,0,0,0,0,0,0,16,200,20050525,20050623,20060501,2005,5610006,건축과,1101,1101,0,,0,0,,0,,0,20230216
경기도 수원시 영통구 원천동 410-20번지,41117,10200,0,0410,0020,10841100307107,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,0,0,1833,691.78,37.74,587.68,587.68,32.06,20000,자동차관련시설,자동차관련시설(정비공장),0,0,2,0,0,3,0,0,0,0,0,0,3,34.5,20140303,20140313,20140805,2014,5610006,건축과,1102,1102,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 원천동 414-5번지,41117,10200,0,0414,0005,10841100427072,1,일반,1,총괄표제부,1,신대장,경기도 수원시 영통구 매영로 259 (원천동),예인교회,,,,0,411173177003,10202,0,259,,3740,2095.95,56.041443,10137.49,7250.86,193.87326,06000,종교시설,종교시설(교회),0,0,2,0,0,82,0,0,0,0,62,2173.1,20,783.82,,,,,,,,,0,,0,0,,0,,0,20220909
