대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,신구대장구분코드,신구대장구분코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),주용도코드,주용도코드명,기타용도,세대수(세대),가구수(가구),주건축물수,부속건축물수,부속건축물면적(㎡),총주차수,옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감률,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자
경기도 수원시 장안구 영화동 124-25번지,41111,13400,0,0124,0025,10841417,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,81.98,0,81.98,81.98,0,01000,단독주택,,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 영화동 125-35번지,41111,13400,0,0125,0035,10841100481511,1,일반,1,총괄표제부,1,신대장,경기도 수원시 장안구 수원천로407번길 28-19 (영화동),하우스 듀오,,,,0,411114322170,13401,0,28,19,148.62,73.27,49.3,179.1,145.18,97.69,01000,단독주택,다가구주택,0,2,2,0,0,2,0,0,0,0,2,33.92,0,0,20210629,20210906,20220316,2021,3750028,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 영화동 127-39번지,41111,13400,0,0127,0039,10841168,1,일반,1,총괄표제부,0,구대장,경기도 수원시 장안구 팔달로 298 (영화동),,,,,0,411113176014,13401,0,298,,278,203.89,73.34,892.25,667.35,240.05,04000,제2종근린생활시설,"근린생활시설, 단독주택",0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 영화동 146번지,41111,13400,0,0146,0000,10841171,1,일반,1,총괄표제부,0,구대장,,,,,,0,,,0,,,0,133.92,0,133.92,133.92,0,01000,단독주택,"단독주택, 근린생활시설",0,3,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 영화동 152번지,41111,13400,0,0152,0000,10841100410449,2,집합,1,총괄표제부,1,신대장,,퀸즈하임,,,,0,,,0,,,752,427.4,56.84,1363.36,1363.36,181.29,02000,공동주택,"공동주택, 제2종근린생활시설",24,0,2,0,0,24,0,0,0,0,0,0,24,272.4,20170907,20170918,20180723,2017,3750028,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 영화동 168-2번지,41111,13400,0,0168,0002,10841100410957,2,집합,1,총괄표제부,1,신대장,,현대빌라,,,,0,,,0,,,854,418.32,48.98,1372.15,1372.15,160.67,02000,공동주택,"도시형생활주택(단지형다세대 24세대),제1종근린생활시설(소매점)",24,0,2,0,0,24,0,0,0,0,0,0,24,271.6,20171208,20171219,20180731,2017,3750028,건축과,1101,1101,1,,0,0,,0,,0,20220909
경기도 수원시 장안구 영화동 168-40번지,41111,13400,0,0168,0040,10841100410929,2,집합,1,총괄표제부,1,신대장,,현대빌라,,,,0,,,0,,,950,427.22,44.97,1379.97,1379.97,145.26,02000,공동주택,"도시형생활주택(단지형다세대),제1종근린생활시설(소매점)",24,0,2,0,0,25,0,0,0,0,0,0,25,287.5,20171208,20171219,20180731,2017,3750028,건축과,1101,1101,1,,0,0,,0,,0,20220909
경기도 수원시 장안구 영화동 184-1번지,41111,13400,0,0184,0001,10841410,1,일반,1,총괄표제부,1,신대장,경기도 수원시 장안구 정조로934번길 52-8 (영화동),,,,,0,411114322333,13401,0,52,8,575,344.86,59.98,728.79,620.8,107.97,04000,제2종근린생활시설,"제2종근린생활시설,다가구주택,제1종근린생활시설",0,1,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 영화동 185-3번지,41111,13400,0,0185,0003,10841193,2,집합,1,총괄표제부,1,신대장,경기도 수원시 장안구 정조로934번길 52-5 (영화동),거북빌라,,,,0,411114322333,13401,0,52,5,0,201.96,0,651.38,600.48,0,02000,공동주택,다세대주택,12,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 영화동 253번지,41111,13400,0,0253,0000,10841194,2,집합,1,총괄표제부,1,신대장,경기도 수원시 장안구 수성로370번길 17-11 (영화동),정훈빌라,,,,1,411114322161,13401,0,17,11,536,255.05,47.58,980.64,980.64,182.96,02000,공동주택,공동주택(다세대주택),12,0,2,0,0,8,0,0,0,0,2,62.14,6,69,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 영화동 263-7번지,41111,13400,0,0263,0007,10841173,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,816,306.67,37.58,541.65,435.07,53.32,01000,단독주택,"단독주택, 제2종근린생활시설, 자동차관련시설",0,1,2,2,37,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 영화동 273-3번지,41111,13400,0,0273,0003,10841100346160,2,집합,1,총괄표제부,1,신대장,,,,,,0,,,0,,,657.9,458.52,69.69,1886.96,1886.96,286.82,02000,공동주택,다세대주택,16,0,2,0,0,22,0,0,0,0,22,253,0,0,20150727,20150824,20160617,2015,3740282,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 영화동 279-1번지,41111,13400,0,0279,0001,10841174,1,일반,1,총괄표제부,0,구대장,경기도 수원시 장안구 팔달로279번길 13 (영화동),,,,,0,411114322405,13401,0,13,0,235.7,129.82,55.08,129.82,129.82,55.08,01000,단독주택,"단독주택, 제2종근린생활시설",0,1,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 영화동 292-8번지,41111,13400,0,0292,0008,10841175,1,일반,1,총괄표제부,0,구대장,경기도 수원시 장안구 수성로382번길 38-6 (영화동),,,,,0,411114322163,13401,0,38,6,208,68.43,32.9,68.43,68.43,32.9,01000,단독주택,단독주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 영화동 292-33번지,41111,13400,0,0292,0033,10841100478591,1,일반,1,총괄표제부,1,신대장,경기도 수원시 장안구 수성로382번길 38-2 (영화동),영화동 292-33 단독주택 (홍순일),,,,0,411114322163,13401,0,38,2,167,94.23,56.43,152.62,152.62,91.39,01000,단독주택,"단독주택, 제1종근린생활시설",1,0,2,0,0,0,0,0,0,0,0,0,0,0,20200807,,20220207,2020,3750028,건축과,1202,1202,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 영화동 300-4번지,41111,13400,0,0300,0004,1000000000000003479724,1,일반,1,총괄표제부,1,신대장,경기도 수원시 장안구 수성로364번길 24 (영화동),,,,,0,411114322160,13401,0,24,,479,229.74,47.96,229.74,229.74,47.96,03000,제1종근린생활시설,"제1종근린생활시설(소매점),자동차관련시설(세차장)",0,0,2,0,0,4,0,0,0,0,0,0,2,25,,,,,,,,,2,,0,0,,0,,0,20240403
경기도 수원시 장안구 영화동 311-14번지,41111,13400,0,0311,0014,1000000000000001843662,1,일반,1,총괄표제부,1,신대장,,가동,,,,0,,,,,,1267.6,599.82,47.32,2720.27,2228.66,175.82,04000,제2종근린생활시설,"근린생활시설, 숙박시설, 위락시설,판매시설",0,0,2,0,0,15,0,0,0,0,0,0,15,172.5,20181206,20190228,20230406,2018,3740282,건축과,1107,1107,0,,0,0,,0,,0,20250325
경기도 수원시 장안구 영화동 326-5번지,41111,13400,0,0326,0005,10841439,1,일반,1,총괄표제부,1,신대장,경기도 수원시 장안구 팔달로259번길 16 (영화동),,,,,0,411114322403,13401,0,16,,580,228.91,39.47,834.16,629.73,108.57,15000,숙박시설,"숙박시설,위락시설,제2종근린생활시설,판매시설",0,0,2,0,0,5,0,0,0,0,0,0,5,57.5,19780429,,19781104,1978,3750028,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 영화동 332-8번지,41111,13400,0,0332,0008,10841176,1,일반,1,총괄표제부,0,구대장,경기도 수원시 장안구 정조로921번길 25 (영화동),,,,,0,411114322330,13401,0,25,,519,233.46,44.98,502.74,402.12,77.48,03000,제1종근린생활시설,"근린생활시설, 단독주택",0,1,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 영화동 339-1번지,41111,13400,0,0339,0001,10841195,2,집합,1,총괄표제부,0,구대장,경기도 수원시 장안구 팔달로247번길 42 (영화동),동양연립,,,,0,411114322402,13401,0,42,,0,664.13,0,1561.52,1328.26,0,02000,공동주택,연립주택,24,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 영화동 340-5번지,41111,13400,0,0340,0005,10841178,1,일반,1,총괄표제부,0,구대장,경기도 수원시 장안구 정조로933번길 24-5 (영화동),,,,,0,411114322332,13401,0,24,5,165.3,68.47,41.42,108.17,108.17,65.44,01000,단독주택,단독주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 영화동 340-9번지,41111,13400,0,0340,0009,1084122,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,286.22,0,644.98,544.18,0,03000,제1종근린생활시설,단독주택 외 2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,19700630,,19721101,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 영화동 341-5번지,41111,13400,0,0341,0005,10841179,1,일반,1,총괄표제부,0,구대장,경기도 수원시 장안구 수성로340번길 49-2 (영화동),,,,,0,411114322156,13401,0,49,2,198.7,115.74,58.25,165.06,154.25,77.63,01000,단독주택,"단독주택, 제1종근린생활시설",0,1,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 영화동 342-4번지,41111,13400,0,0342,0004,10841100324491,2,집합,1,총괄표제부,1,신대장,,,,,,1,,,0,,,703.1,368.88,52.47,1134.47,1134.47,161.35,02000,공동주택,공동주택(도시형생활주택-단지형다세대),15,0,2,0,0,15,0,0,0,0,15,173.2,0,0,20140804,20140821,20150706,2014,3750028,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 영화동 342-12번지,41111,13400,0,0342,0012,10841180,1,일반,1,총괄표제부,0,구대장,경기도 수원시 장안구 수성로340번길 49-5 (영화동),,,,,0,411114322156,13401,0,49,5,329.5,197.08,59.81,477.22,458.11,139.03,01000,단독주택,단독주택,0,12,2,0,0,4,0,0,0,0,0,0,4,47,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 영화동 345-3번지,41111,13400,0,0345,0003,10841100357965,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,0,0,331.2,125.85,37.998188,125.85,125.85,37.998188,01000,단독주택,단독주택 및 제1종근생(소매점),0,1,2,0,0,0,0,0,0,0,0,0,0,0,19731121,,19740511,,,,,,1,,0,0,,0,,0,20220909
경기도 수원시 장안구 영화동 362-4번지,41111,13400,0,0362,0004,10841182,1,일반,1,총괄표제부,0,구대장,경기도 수원시 장안구 영화로14번길 24 (영화동),,,,,0,411114322204,13401,0,24,0,498.5,255.2,51.19,680.8,680.8,136.57,01000,단독주택,"단독주택(19가구), 제2종근린생활시설",0,19,2,0,0,6,0,0,0,0,0,0,6,69,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 영화동 376-11번지,41111,13400,0,0376,0011,10841183,1,일반,1,총괄표제부,0,구대장,경기도 수원시 장안구 장안로7번길 19 (영화동),,,,,0,411114322287,13401,0,19,,218,215.39,98.8,316.05,238.52,109.41,01000,단독주택,"단독주택, 제1종근린생활시설",0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 영화동 387-10번지,41111,13400,0,0387,0010,10841184,1,일반,1,총괄표제부,0,구대장,경기도 수원시 장안구 영화로 57 (영화동),,,,,0,411113174009,13402,0,57,0,400.9,132.82,33.13,230.47,212.09,52.9,01000,단독주택,"단독주택, 제1종근린생활시설",0,3,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 영화동 391-7번지,41111,13400,0,0391,0007,10841196,2,집합,1,총괄표제부,1,신대장,경기도 수원시 장안구 장안로64번길 34 (영화동),영광빌라,,,,0,411114322284,13401,0,34,,399.8,173.88,43.49,659.04,494.28,123.63,02000,공동주택,다세대주택,16,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 영화동 391-32번지,41111,13400,0,0391,0032,10841227,2,집합,1,총괄표제부,1,신대장,경기도 수원시 장안구 장안로54번길 21-13 (영화동),영화빌라,,,,0,411114322281,13401,0,21,13,382.3,183.15,47.91,895.95,716.76,187.49,02000,공동주택,공동주택(다세대주택),15,0,2,0,0,6,0,0,0,0,0,0,6,79.35,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 영화동 391-46번지,41111,13400,0,0391,0046,10841228,2,집합,1,총괄표제부,1,신대장,경기도 수원시 장안구 장안로64번길 36 (영화동),영광연립,,,,0,411114322284,13401,0,36,,378.6,173.88,45.93,659.04,494.28,130.55,02000,공동주택,공동주택(다세대주택),16,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 영화동 391-47번지,41111,13400,0,0391,0047,10841229,2,집합,1,총괄표제부,1,신대장,경기도 수원시 장안구 장안로64번길 38 (영화동),영광다세대,,,,0,411114322284,13401,0,38,,308.5,170.01,55.11,655.08,491.31,159.26,02000,공동주택,공동주택(다세대주택),16,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 영화동 394-3번지,41111,13400,0,0394,0003,10841185,1,일반,1,총괄표제부,0,구대장,경기도 수원시 장안구 수성로 280 (영화동),,,,,0,411113175034,13402,0,280,,284.4,174.9,61.5,451.34,451.34,158.7,04000,제2종근린생활시설,"근린생활시설, 단독주택",0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 영화동 395-3번지,41111,13400,0,0395,0003,10841100470192,2,집합,1,총괄표제부,1,신대장,경기도 수원시 장안구 장안로63번길 3 (영화동),Y.H 베스티아 Ⅱ,,,,0,411114322283,13401,0,3,0,602.5,344.55,57.19,1204.82,1204.82,199.97,02000,공동주택,도시형생활주택(다세대주택),16,0,2,0,0,16,0,0,0,0,16,310.47,0,0,20210120,20210205,20210817,2021,3750028,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 영화동 405-3번지,41111,13400,0,0405,0003,10841230,2,집합,1,총괄표제부,0,구대장,경기도 수원시 장안구 장안로54번길 28-4 (영화동),수정아파트,,,,0,411114322281,13401,0,28,4,0,933.12,0,5553.36,4665.6,0,02000,공동주택,아파트,60,0,2,2,16.2,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 영화동 409-10번지,41111,13400,0,0409,0010,10841231,2,집합,1,총괄표제부,1,신대장,,명륜빌라,,,,0,,,0,,,462,204.4,44.24,897.24,794.56,171.98,02000,공동주택,다세대주택,18,0,2,0,0,6,0,0,0,0,0,0,6,75.9,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 영화동 416-2번지,41111,13400,0,0416,0002,10841232,2,집합,1,총괄표제부,1,신대장,,삼원주택,,,,0,,,0,,,0,531.7,0,1595.1,1595.1,0,02000,공동주택,연립주택,18,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 영화동 416-12번지,41111,13400,0,0416,0012,10841233,2,집합,1,총괄표제부,1,신대장,경기도 수원시 장안구 영화로 33 (영화동),은행빌라,,,,0,411113174009,13402,0,33,0,288.8,168.56,58.37,659.12,502.08,173.85,02000,공동주택,공동주택(다세대주택),16,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 영화동 416-14번지,41111,13400,0,0416,0014,10841234,2,집합,1,총괄표제부,1,신대장,경기도 수원시 장안구 영화로 31 (영화동),은행빌라,,,,0,411113174009,13402,0,31,0,326.2,164.8,50.52,659.2,494.4,151.56,02000,공동주택,공동주택(다세대주택),16,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 영화동 419-16번지,41111,13400,0,0419,0016,10841100260454,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,812.1,484.2,59.62,510,510,62.8,03000,제1종근린생활시설,제1종근생(소매점)/제2종근생(사무소외1),0,0,2,0,0,3,0,0,0,0,3,34.5,0,0,20040426,20040506,20040617,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 영화동 422-31번지,41111,13400,0,0422,0031,10841186,1,일반,1,총괄표제부,0,구대장,경기도 수원시 장안구 장안로 33 (영화동),,,,,0,411113176011,13405,0,33,0,188.4,106.65,56.61,106.65,106.65,56.61,01000,단독주택,"단독주택,제1종근린생활시설",0,1,2,1,8.79,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 영화동 426-3번지,41111,13400,0,0426,0003,10841100322277,2,집합,1,총괄표제부,1,신대장,,해가든다원,,,,0,,,0,,,733.9,371.85,50.67,1119.01,1119.01,152.47,02000,공동주택,"도시형생활주택-단지형다세대, 제1종근생(소매점)",17,0,2,0,0,17,0,0,0,0,0,0,17,196.2,20141016,20141024,20150507,2014,3750028,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 영화동 427-2번지,41111,13400,0,0427,0002,10841100300827,2,집합,1,총괄표제부,1,신대장,,주민맨션,,,,0,,,0,,,490.6,256.16,52.21,824.15,824.15,167.99,02000,공동주택,다세대주택 도시형생활주택(11세대),11,0,2,0,0,11,0,0,0,0,0,0,11,131.5,20130903,20130926,20140331,2013,3750028,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 영화동 430-1번지,41111,13400,0,0430,0001,10841235,2,집합,1,총괄표제부,0,구대장,경기도 수원시 장안구 영화로 19 (영화동),경원아파트,,,,0,411113174009,13402,0,19,,0,1038.38,0,5350.38,5191.9,0,02000,공동주택,아파트,90,0,3,1,7.54,0,0,0,0,0,0,0,0,0,19820616,,19821203,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 영화동 431-1번지,41111,13400,0,0431,0001,10841400,1,일반,1,총괄표제부,1,신대장,경기도 수원시 장안구 영화로26번길 8 (영화동),,,,,0,411114322206,13401,0,8,,246.3,147.36,59.83,639.84,516.72,209.79,03000,제1종근린생활시설,"근린생활시설, 단독주택, 교육연구및복지시설",0,1,2,0,0,0,0,0,0,0,0,0,0,0,19850402,,19850718,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 영화동 435-6번지,41111,13400,0,0435,0006,10841188,1,일반,1,총괄표제부,1,신대장,경기도 수원시 장안구 팔달로 241 (영화동),,,,,0,411113176014,13401,0,241,,654.1,194.32,29.71,194.32,194.32,29.71,03000,제1종근린생활시설,제1종근린생활시설,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 영화동 443-3번지,41111,13400,0,0443,0003,10841189,1,일반,1,총괄표제부,1,신대장,경기도 수원시 장안구 팔달로 205 (영화동),,,,,0,411113176014,13401,0,205,,2183.4,1024.97,46.94,2830.52,2228.67,102.07,14000,업무시설,"업무시설,제2종근린생활시설",0,0,2,0,0,30,0,0,0,0,0,0,30,345,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 영화동 445-1번지,41111,13400,0,0445,0001,10841100389248,2,집합,1,총괄표제부,1,신대장,,대명하이빌,,,,0,,,0,0,0,952.4,478.08,50.2,4546.48,3809.44,399.98,14000,업무시설,"업무시설(오피스텔), 다세대주택, 근린생활시설",16,0,2,0,0,41,0,0,0,0,33,372.75,8,92,20161004,20170206,20171219,2016,3740282,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 영화동 448-15번지,41111,13400,0,0448,0015,1084140,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,508.8,283.23,55.67,599.1,511.78,100.59,04000,제2종근린생활시설,제1종근린생활시설 외 2,0,1,2,1,1.29,0,0,0,0,0,0,0,0,0,19780307,,19781026,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 영화동 450-14번지,41111,13400,0,0450,0014,10841100439151,2,집합,1,총괄표제부,1,신대장,,YH베스티아,,,,0,,,0,0,0,980.9,574.36,58.55,1957.38,1957.38,199.55,02000,공동주택,도시형생활주택 (단지형다세대주택),30,0,3,0,0,30,0,0,0,0,25,0,5,0,20181026,20181101,20191014,2018,3750028,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 송죽동 8-1번지,41111,13500,0,0008,0001,1000000000000005449506,1,일반,1,총괄표제부,1,신대장,경기도 수원시 장안구 수일로123번길 138 (송죽동),송죽동 8-1  파인스골프연습장,,,,4,411114322183,13501,0,138,0,8200,1269.69,15.48,4649.01,2437.3,29.72,13000,운동시설,제2종근린생활시설,0,0,2,0,0,90,0,0,0,0,24,1086.14,66,759,,,,,,,,,0,,0,0,,0,,0,20250401
경기도 수원시 장안구 송죽동 52-1번지,41111,13500,0,0052,0001,10841283,2,집합,1,총괄표제부,1,신대장,경기도 수원시 장안구 수일로107번길 44 (송죽동),동호빌라,,,,0,411114322179,13501,0,44,0,694,295.68,42.61,1134.36,1002.78,144.49,02000,공동주택,다세대주택,19,0,2,0,0,0,0,0,0,0,0,0,12,138,19960328,19960401,19961106,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 송죽동 52-15번지,41111,13500,0,0052,0015,10841100208899,1,일반,1,총괄표제부,1,신대장,경기도 수원시 장안구 수일로117번길 39 (송죽동),대한예수교장로회 새 능력 교회,,,,0,411114322181,13501,0,39,,3427,645.99,18.85,1775.34,1332.54,38.88,06000,종교시설,종교시설,0,0,2,0,0,19,0,0,0,0,0,0,19,237.5,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 송죽동 60번지,41111,13500,0,0060,0000,10841270,1,일반,1,총괄표제부,1,신대장,경기도 수원시 장안구 수일로123번길 20 (송죽동),(주)대우건설기술연구소,,,,0,411114322183,13501,0,20,,29916,4944.82,16.53,20944.31,12561.18,41.99,10000,교육연구시설,교육연구및복지시설,0,0,9,0,0,99,0,0,0,0,0,0,99,1306.4,,,,,,,,,0,,0,0,,0,,0,20250731
경기도 수원시 장안구 송죽동 64번지,41111,13500,0,0064,0000,10841284,2,집합,1,총괄표제부,1,신대장,경기도 수원시 장안구 수일로123번길 1 (송죽동),부강주택,,,,0,411114322183,13501,0,1,,653,314.38,48.14,1264.39,1008.49,154.44,02000,공동주택,"다세대주택, 근린생활시설",18,0,2,0,0,8,0,0,0,0,3,62.46,5,57.5,19930715,19930817,19931215,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 송죽동 65번지,41111,13500,0,0065,0000,10841285,2,집합,1,총괄표제부,0,구대장,경기도 수원시 장안구 만석로 250-9 (송죽동),영광아파트,,,,0,411113174003,13503,0,250,9,3807,1564.17,41.09,17245.653,13080.4,343.59,02000,공동주택,"아파트(공동), 생활편익시설",139,0,2,5,2837.352,111,0,0,0,0,96,2909.37,15,172.5,19930413,19930501,19950517,,,,,,0,,0,0,,0,,0,20231120
경기도 수원시 장안구 송죽동 67-7번지,41111,13500,0,0067,0007,10841286,2,집합,1,총괄표제부,1,신대장,,진산빌라,,,,0,,,0,,,615,270.75,44.02,1278.19,1156.75,166.6,02000,공동주택,다세대주택,19,0,2,0,0,9,0,0,0,0,0,0,9,103.5,19931016,19940202,19941025,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 송죽동 68-23번지,41111,13500,0,0068,0023,10841100227251,1,일반,1,총괄표제부,1,신대장,경기도 수원시 장안구 수일로 135 (송죽동),경기과학고등학교,,,,7,411113174007,13502,0,135,0,36908,7663.01,20.76,32556.45,24128.01,65.37,10000,교육연구시설,교육연구시설,0,0,14,0,0,0,0,0,0,0,102,3315.53,96,1176.5,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 송죽동 77-1번지,41111,13500,0,0077,0001,10841271,1,일반,1,총괄표제부,1,신대장,경기도 수원시 장안구 경수대로976번길 32 (송죽동),,,,,0,411114322040,13501,0,32,,366,217.76,59.5,288.52,288.52,78.83,03000,제1종근린생활시설,제1종근린생활시설,0,0,2,1,3.24,1,0,0,0,0,0,0,1,11.5,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 송죽동 79번지,41111,13500,0,0079,0000,10841272,1,일반,1,총괄표제부,1,신대장,경기도 수원시 장안구 경수대로976번길 36 (송죽동),,,,,0,411114322040,13501,0,36,0,338,196.66,58.18,285.06,285.06,84.34,04000,제2종근린생활시설,"제1,2종근린생활시설, 단독주택",0,0,2,0,0,0,0,0,0,0,0,0,1,11.5,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 송죽동 92-7번지,41111,13500,0,0092,0007,10841376,1,일반,1,총괄표제부,1,신대장,경기도 수원시 장안구 수일로107번길 28 (송죽동),,,,,0,411114322179,13501,0,28,,604,197.8,32.75,197.8,197.8,32.75,04000,제2종근린생활시설,"제1종근린생활시설,자동차관련시설",0,0,2,0,0,1,0,0,0,0,2,38.4,1,11.5,19961227,19970122,19970127,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 송죽동 102-1번지,41111,13500,0,0102,0001,10841100336017,2,집합,1,총괄표제부,1,신대장,,해피하우스,,,,1,,,0,,,843,405.52,48.1,1315.477,1315.477,156.05,02000,공동주택,도시형생활주택(단지형다세대),24,0,2,0,0,23,0,0,0,0,23,364.55,0,0,20150116,20150123,20151015,2015,3750028,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 송죽동 102-3번지,41111,13500,0,0102,0003,10841100336057,2,집합,1,총괄표제부,1,신대장,,송죽동 102-1 B필지,,,,1,,,0,,,860,408.21,47.47,1318.84,1318.84,153.35,02000,공동주택,도시형생활주택(단지형다세대),24,0,2,0,0,23,0,0,0,0,23,373.09,0,0,20150116,20150319,20151015,2015,3750028,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 장안구 송죽동 125-2번지,41111,13500,0,0125,0002,1084145,1,일반,1,총괄표제부,1,신대장,경기도 수원시 장안구 수일로118번길 18 (송죽동),,,,,0,411114322182,13501,0,18,0,227,119.77,52.76,119.77,119.77,52.76,01000,단독주택,단독주택 외 1,0,1,2,0,0,1,0,0,0,0,0,0,1,11.5,20020115,20020116,20020314,,,,,,0,,0,0,,0,,0,20220909
