시군명,공동주택구분,공동주택명정보,읍면동주소,지번주소,사용검사일자,층수,동수,세대수,의무관리대상여부
평택시,아파트,대양아리스타2,신장동,232-35,2019-06-21,13,1,186,Y
평택시,아파트,"대옥1,2차",팽성읍 안정리,"46-7,8",1989-11-30,5,2,58,N
평택시,아파트,대옥2차,독곡동,96-16,1989-01-20,5,2,75,N
평택시,아파트,대옥3차,서정동,787-2,1993-01-12,13,1,95,N
평택시,아파트,대옥5차,서정동,791-10,1990-09-13,5,1,29,N
평택시,아파트,대옥7차,서정동,784,1993-03-23,16,1,143,N
평택시,아파트,대원,팽성읍,송화리 790-1,2002-08-17,15,5,650,Y
평택시,연립,대임,세교동,185-2,1985-11-12,3,2,33,N
평택시,아파트,대진,이충동,589-3,1997-05-31,5,5,160,N
평택시,아파트,더샵마스터뷰,죽백동,817,2018-06-22,25,9,817,Y
평택시,아파트,더샵지제역센트럴파크1BL,동삭동,364,2020-10-17,27,23,2124,Y
평택시,아파트,더샵지제역센트럴파크2BL,동삭동,388-13,2020-08-13,27,18,1674,Y
평택시,아파트,더스위트하버,포승읍,만호리 574-7,2017-04-05,18,1,299,Y
평택시,아파트,동광,칠원동,499,2003-11-11,15,10,769,Y
평택시,아파트,동문굿모닝힐 맘시티 3단지,칠원동,613,2021-08-13,27,14,1134,Y
평택시,아파트,동문굿모닝힐맘시티 1단지,칠원동,542,2019-08-27,27,10,852,Y
평택시,아파트,동문굿모닝힐맘시티 2단지,칠원동,559,2019-08-27,27,13,1030,Y
평택시,아파트,동문굿모닝힐맘시티 4단지,칠원동,595,2019-08-27,26,15,921,Y
평택시,아파트,동부,독곡동,475,1994-12-09,12,6,336,Y
평택시,아파트,동삭 이안,동삭동,650,2005-01-24,15,6,263,Y
평택시,아파트,동삭현대,동삭동,340-6,1992-09-15,15,7,612,Y
평택시,아파트,동산,서정동,793,1989-10-26,5,11,520,Y
평택시,연립,동성,세교동,462-1,1986-09-30,3,4,69,N
평택시,아파트,동성한아름,비전동,877,1994-08-27,13,3,234,Y
평택시,아파트,동성효성,비전동,856,1994-08-26,15,2,178,Y
평택시,아파트,동신1차,안중읍,현화리 826-2,2003-09-29,17,4,299,Y
평택시,아파트,동신2차 (사랑마을),안중읍,현화리 840-1,2003-10-29,21,5,496,Y
평택시,아파트,동신3차 (아름마을),안중읍,현화리 839-1,2005-05-12,20,6,546,Y
평택시,아파트,동아,통복동,539-2,1985-09-17,5,1,30,N
평택시,아파트,동아국화,통복동,539-2,1994-05-28,16,3,218,Y
평택시,아파트,동아동백,비전동,828,1994-11-11,17,3,213,Y
평택시,아파트,동아모란,비전동,878-5,1995-05-30,16,3,258,Y
평택시,아파트,동아목련,비전동,236-22,1993-10-18,20,4,418,Y
평택시,아파트,동아백합,비전동,856-2,1994-11-11,16,2,148,N
평택시,아파트,동양,서정동,"6-4,6",1985-12-30,5,2,48,N
평택시,아파트,동영,신장동,247-5,2012-02-07,13,1,98,N
평택시,아파트,동우자인채센트럴,평택동,35-28,2018-05-08,17,1,299,Y
평택시,연립,동원,독곡동,397-3,1984-11-12,3,2,30,N
평택시,아파트,동환,안중읍,현화리 305-2,1992-06-11,16,2,192,Y
평택시,아파트,뜨레휴 이곡마을7단지,비전동,967,2017-06-21,24,9,632,N
평택시,아파트,라이프,독곡동,464,1992-12-19,12,8,483,Y
평택시,아파트,라페온빌2차,평택동,May-64,2017-08-24,18,1,299,Y
평택시,아파트,롯데인벤스스카이,평택동,316,2008-11-28,33,5,396,Y
평택시,아파트,르플로랑,고덕동,1895-2,2021-07-28,25,11,891,Y
평택시,아파트,만도사원1차,포승읍 만호리,산 51-1,1987-09-25,5,7,200,N
평택시,아파트,만도사원2(~3)차,포승읍 만호리,산53,1990-04-30,5,10,380,N
평택시,연립,매봉,세교동,산69-6,1986-12-19,5,2,40,N
평택시,아파트,맥심험프리스,팽성읍,안정리 136-3,2020-06-17,14,1,204,Y
평택시,아파트,명지미래힐1차,포승읍,내기리 697,2004-06-04,17,4,287,Y
평택시,아파트,명지미래힐2차,포승읍,내기리 698,2004-11-30,15,5,322,Y
평택시,아파트,명진,비전동,827,2004-10-06,7,2,70,N
평택시,아파트,모아1단지,포승읍,독곡리 1113,2006-01-13,12,8,547,Y
평택시,아파트,모아2단지,포승읍,도곡리 1115,2005-11-14,12,6,368,Y
평택시,아파트,미도,신장동,363-8,1986-12-18,5,3,130,N
평택시,아파트,미송,서정동,885-2,1986-11-10,4,6,112,N
평택시,아파트,미주1차,지산동,1091,1992-10-31,9,3,216,Y
평택시,아파트,미주2차,지산동,1134,1994-11-23,11,6,550,Y
평택시,아파트,미주3차,이충동,592,1996-12-31,16,6,690,Y
평택시,아파트,바우맨션,합정동,738-7,1991-01-04,7,1,42,N
평택시,아파트,반도보라빌,포승읍,방림리 715,2005-06-24,9,5,180,Y
평택시,아파트,반도유보라,용이동,492-1,2010-11-12,18,8,480,Y
평택시,아파트,반도유보라 아이비파크 1단지,죽백동,722,2016-12-23,25,7,630,Y
평택시,아파트,반도유보라 아이비파크 2단지,죽백동,720,2016-12-24,25,8,715,Y
평택시,연립,범양,세교동,35-84,1987-11-23,5,1,80,N
평택시,아파트,벽산늘푸른,비전동,889,1994-06-03,16,4,368,Y
평택시,연립,복지,평택동,144-1,1985-12-31,3,2,33,N
평택시,아파트,부영1단지,이충동,589-5,1996-05-25,12,4,400,Y
평택시,아파트,부영2단지,이충동,593,1996-05-27,12,5,550,Y
평택시,아파트,부영3단지,이충동,594-2,1996-05-26,12,5,600,Y
평택시,아파트,부영사랑으로1,청북읍,옥길리 1110,2011-09-29,15,18,1031,Y
평택시,아파트,부영사랑으로2,청북읍,옥길리 1104,2011-10-14,20,16,1138,Y
평택시,아파트,부영사랑으로3,청북읍,옥길리 1102,2012-07-31,20,5,400,Y
평택시,아파트,부영사랑으로5,청북읍,옥길리 1097,2012-12-28,20,10,741,Y
평택시,아파트,브라운스톤,청북읍,옥길리 1071,2017-10-26,18,12,581,Y
평택시,아파트,브라운스톤 험프리스,팽성읍,안정리 360,2016-11-28,15,17,944,Y
평택시,아파트,비에니스타,포승읍,695-3,2022-07-29,10,1,60,N
평택시,아파트,비전 경남아너스빌,비전동,931,2009-11-16,19,19,903,Y
평택시,아파트,비전레이크푸르지오,용이동,642,2019-02-22,27,7,621,Y
평택시,아파트,비전롯데캐슬,비전동,946,2011-01-27,20,11,553,Y
평택시,아파트,비전센트럴푸르지오,용이동,650,2018-05-24,23,7,528,Y
평택시,아파트,비전아이파크,용이동,639,2018-02-22,27,7,585,Y
평택시,아파트,비전에듀포레푸르지오,용이동,652,2018-09-14,27,11,977,Y
평택시,아파트,비전지웰푸르지오,용이동,644,2019-01-25,27,8,717,Y
평택시,아파트,비전푸르지오,용이동,648,2016-12-12,20,11,761,Y
평택시,아파트,삼부1단지,포승읍,도곡리 1114,2005-11-11,12,7,510,Y
평택시,아파트,삼부2단지,포승읍,도곡리 1109,2005-11-11,12,7,426,Y
평택시,아파트,삼익2차,독곡동,468,1994-05-24,12,6,364,Y
평택시,아파트,삼익마에스트로,포승읍,도곡리 1117-10,2015-06-12,15,1,156,Y
평택시,아파트,삼익사이버,동삭동,343-2,2000-11-22,20,7,672,Y
평택시,연립,삼호,합정동,751-3,1984-11-30,3,1,24,N
평택시,연립,삼호하이츠,합정동,743-3,1986-02-10,3,2,36,N
평택시,연립,새꽃동산,진위면,94-8,1986-05-16,3,4,72,N
평택시,연립,새동산,진위면,88-4,1984-12-22,3,2,30,N
평택시,아파트,새한,비전동,273-10,1985-12-20,5,2,40,N
평택시,아파트,서경,팽성읍 송화리,65,1988-02-17,5,2,60,N
평택시,아파트,서광프리메라,안중읍,현화리 841,2005-12-07,22,7,715,Y
평택시,아파트,서부발전평택화력본부사원아파트,포승읍 석정리,278-1,1993-12-16,5,8,242,N
평택시,아파트,서원1차,진위면,366-1,1991-12-05,5,3,134,N
평택시,아파트,서원2차,진위면,406-1,1993-06-12,5,4,274,N
평택시,아파트,서재자이,동삭동,715-1,2014-05-22,23,8,802,Y
평택시,아파트,서정 롯데캐슬,서정동,1121,2010-01-29,23,13,828,Y
평택시,아파트,서정라페온빌3차,이충동,463,2018-11-14,17,1,284,Y
평택시,아파트,서정메트로하임(5차),서정동,433-26,2016-12-29,16,1,299,Y
평택시,아파트,서정벨루스하임(4차),서정동,433-7,2016-12-29,17,1,299,Y
평택시,아파트,서정스마트빌듀오1차,이충동,456-1,2016-02-29,15,1,225,Y
평택시,아파트,서정스마트빌듀오2차,이충동,452-2,2016-05-11,20,1,287,Y
평택시,아파트,서정스마트빌듀오3차,서정동,433-23,2016-11-25,16,1,299,Y
평택시,아파트,서정아트타워2차,이충동,445-3,2018-10-11,20,1,172,Y
평택시,아파트,서정역꿈의도시두드림,서정동,303-6,2018-06-29,18,1,298,Y
평택시,아파트,서정주공3,서정동,909-1,1988-08-24,5,10,380,Y
평택시,연립,성동1차,합정동,757-10,1984-10-04,4,1,32,N
평택시,아파트,성두,팽성읍 평궁리,305-1,1995-04-29,5,3,144,N
평택시,아파트,성신,평택동,88-19,1988-02-16,5,1,32,N
평택시,아파트,성원,안중읍,현화리 825-1,2002-12-10,19,5,494,Y
평택시,아파트,성환,평택동,121-11,1986-11-13,5,1,40,N
평택시,아파트,세경,서정동,794,1987-09-14,5,12,420,Y
평택시,아파트,세교 부영1차,세교동,555,1996-05-28,15,11,1590,Y
평택시,아파트,세교 부영2차,세교동,557,2000-12-08,15,10,780,Y
평택시,아파트,세문,평택동,202-30,1994-08-09,13,1,65,N
평택시,연립,세방(탑건빌리지)연립,서정동,604-177,2002-02-14,4,2,72,N
평택시,아파트,센트럴자이3단지,동삭동,852,2019-01-25,29,22,2324,Y
평택시,아파트,센트럴자이4단지,동삭동,854,2018-08-31,29,6,684,Y
평택시,아파트,센트럴자이5단지,동삭동,855,2018-08-31,29,7,775,Y
평택시,아파트,소사 SK뷰,소사동,524,2007-10-09,18,12,750,Y
평택시,아파트,소사벌 리더스하임,비전동,1011,2014-10-06,25,10,851,Y
평택시,아파트,소사벌 휴먼시아1,비전동,1005,2012-05-31,20,13,1060,N
평택시,아파트,소사벌 휴먼시아2,비전동,1004,2012-05-31,23,11,992,N
평택시,아파트,소사벌푸르지오,비전동,970,2019-02-11,25,6,566,Y
평택시,아파트,솔매마을(한일유앤아이),비전동,923,2007-07-27,12,3,132,N
평택시,아파트,송담지엔하임1차,안중읍,송담리 850,2018-05-03,27,10,707,Y
평택시,아파트,송담지엔하임2차,안중읍,송담리 852,2018-04-30,27,5,366,Y
평택시,연립,송원,독곡동,359-5,1985-02-01,3,7,102,N
평택시,연립,송탄,신장동,624-2,1985-07-31,3,1,21,N
평택시,아파트,송탄역 서희스타힐스,신장동,694,2019-11-29,14,11,527,Y
평택시,아파트,송탄역 클래시아,신장동,243-3,2017-05-25,13,1,287,Y
평택시,아파트,송화 우미,팽성읍,송화리 788-1,2005-12-14,13,12,719,Y
평택시,아파트,송화현대홈타운,팽성읍,송화리 785-1,2005-01-13,13,4,364,Y
평택시,아파트,스마트빌듀오1차(도시형),포승읍,만호리 574-5,2014-12-31,14,1,299,Y
평택시,아파트,스마트빌듀오1차(도시형),포승읍,도곡리 1120-5,2014-12-31,15,1,299,Y
평택시,아파트,스마트빌듀오3차(도시형),포승읍,만호리 575-1,2014-12-31,13,1,299,Y
평택시,아파트,스위첸,지산동,1217,2006-12-26,15,8,506,Y
평택시,아파트,시대코아,비전동,879-4,1995-09-13,16,2,160,Y
평택시,아파트,시대한우리,비전동,874,1995-03-17,17,4,550,Y
평택시,연립,시장,통복동,61-2,1984-12-19,3,1,21,N
평택시,연립,신경,팽성읍 송화리,36-1,1984-07-18,3,3,42,N
평택시,아파트,신명나리,비전동,881,1995-11-21,17,2,306,Y
평택시,아파트,신명보람,통복동,539-5,1995-11-28,16,2,160,Y
평택시,아파트,신세계타운,비전동,804,2001-05-11,15,5,240,Y
평택시,아파트,신안인스빌시그니처,고덕동,1897-3,2020-04-27,27,8,613,Y
평택시,연립,신일,신장동,177-3,1987-09-25,3,1,24,N
평택시,아파트,신일유토빌,비전동,810-1,2005-10-27,15,1,75,N
평택시,아파트,신창,안중읍,송담리 170-3,1999-06-21,15,3,270,Y
평택시,아파트,신한헤센스마트 서정아트타워,서정동,319-3,2018-03-23,19,1,299,Y
평택시,연립,신현대,서정동,537-1,1983-12-24,3,1,21,N
평택시,아파트,신흥,안중읍,305-56,1986-08-02,5,2,40,N
평택시,아파트,쌍용(삼익),지산동,1029,1992-06-20,5,9,270,N
평택시,아파트,쌍용근로자,지산동,1029,1992-09-01,5,2,90,N
평택시,아파트,아주1차,지산동,1135,1994-07-06,10,7,670,Y
평택시,아파트,아주2차,독곡동,474,1995-05-08,11,4,286,Y
평택시,아파트,안중 지엔하임 스테이,안중읍 학현리,29-8,2024-01-12,25,10,834,N
평택시,아파트,안중늘푸른,안중읍,현화리 828-1,1999-10-29,15,12,1188,Y
평택시,아파트,안중주공1,안중읍 현화리,843-1,2004-09-27,20,10,818,N
평택시,아파트,안중주공2,안중읍 현화리,842,2004-08-31,15,8,638,N
평택시,연립,양주,안중읍,504-41,1983-04-28,3,2,48,N
평택시,아파트,어반스페이스,평택동,185-44,2018-05-04,20,1,169,Y
평택시,아파트,어울림 스퀘어,고덕동,Feb-87,2020-10-08,20,13,660,N
평택시,아파트,엘에이치배꽃마을1단지,비전동,1030,2023-08-14,20,3,350,N
평택시,아파트,엘지덕동,비전동,813,1994-09-27,15,8,494,Y
평택시,아파트,영광,서정동,538-1,1997-01-16,14,1,108,N
평택시,아파트,"영동1,2차",팽성읍 송화리,24-5,1991-04-17,5,3,110,N
평택시,아파트,영화블렌하임,고덕면,궁리 520,2008-06-04,15,12,568,Y
평택시,아파트,"영흥1,2차",현덕면,406-8,1990-12-06,5,4,110,N
평택시,연립,외기노조A,비전동,272-34,1983-10-29,3,6,85,N
평택시,아파트,외기노조C,비전동,산76-17,1985-12-21,5,3,105,N
평택시,아파트,용이 푸르지오 1차,용이동,471-1,2009-01-20,18,12,715,Y
평택시,아파트,우경아파트,현덕면,권관리 576-1,1996-11-12,15,1,124,Y
평택시,아파트,우림,안중읍,금곡리 337-3,1999-08-13,18,8,881,Y
평택시,아파트,우림(화현마을),안중읍,현화리 822-1,2005-04-27,20,8,734,Y
평택시,아파트,우림필유,비전동,922,2006-03-30,15,3,127,N
평택시,아파트,우림필유 골드154,안중읍,현화리 820-2,2010-03-31,20,2,154,Y
평택시,아파트,우미1차아파트,장당동,633,2005-04-08,18,7,499,Y
평택시,아파트,우미2차아파트,장당동,632,2005-04-08,18,6,420,Y
평택시,아파트,우미3차아파트,장당동,628,2006-03-16,18,3,247,Y
평택시,아파트,우미5차아파트,이충동,607,2006-03-16,18,6,306,Y
평택시,아파트,우미린 센트럴파크,비전동,1031,2016-04-15,25,10,870,Y
평택시,아파트,우미린레이크파크,죽백동,816,2017-11-13,25,9,761,Y
평택시,아파트,우성,지산동,1095,1992-10-02,6,14,414,Y
평택시,아파트,우성꿈그린,세교동,558,1995-11-29,15,5,580,Y
평택시,아파트,유승한내들,청북읍,옥길리 1094,2010-10-25,15,8,431,Y
평택시,아파트,유승한내들퍼스트뷰,청북읍,옥길리 1153,2015-09-10,18,6,386,Y
평택시,연립,윤여옥(삼흥),지산동,843-2,1985-07-29,3,1,27,N
평택시,아파트,윤중수신제가,비전동,820,2004-09-23,14,2,112,N
평택시,아파트,은행,비전동,800-1,1991-06-29,5,6,300,Y
평택시,아파트,이안평택안중역,현덕면,인광리 573,2024-11-26,20,9,610,Y
평택시,아파트,이충주공1,이충동,688,2006-04-28,18,12,879,N
평택시,아파트,이충주공3,이충동,680,2006-08-11,18,11,1035,N
평택시,아파트,이충주공4,이충동,478,1992-10-07,5,13,490,Y
평택시,아파트,이한렉스빌,지산동,781-9,2017-07-28,13,1,299,Y
평택시,연립,일신가든,신장동,267-208,1986-05-23,3,2,30,N
평택시,아파트,자란마을,비전동,796,1998-11-26,15,3,90,N
평택시,아파트,장미,지산동,1028-1,1994-09-07,12,1,200,Y
평택시,아파트,제일,지산동,1028,1991-12-02,12,2,300,Y
평택시,아파트,제일풍경채 센트럴,고덕동,1899-2,2019-11-11,34,11,1022,Y
평택시,아파트,제일풍경채장당센트럴,장당동,660,2018-02-23,24,7,448,Y
평택시,아파트,제일하이빌1차,장당동,631,2005-02-23,18,7,714,Y
평택시,아파트,제일하이빌2차,장당동,634,2005-02-23,18,4,286,Y
평택시,아파트,주공2(정암마을),이충동,674,2006-08-07,18,9,733,Y
평택시,아파트,주공4(추담마을),이충동,693,2007-06-05,18,6,489,Y
평택시,연립,중앙,팽성읍 객사리,63-4,1992-01-16,5,1,30,N
평택시,아파트,중흥s클래스,죽백동,721,2017-07-10,25,12,1190,Y
평택시,아파트,지산코아루,지산동,1250,2011-01-28,14,7,305,Y
평택시,아파트,지산현대,지산동,1089,1992-10-31,10,3,299,Y
평택시,아파트,지예타워3,포승읍,도곡리 1118-7,2013-12-06,17,1,168,Y
평택시,아파트,지제 더샵 센트럴파크3BL,동삭동,941,2021-07-12,27,16,1280,Y
평택시,아파트,지제역 더샵 센트럴시티,지제동,지제동삭1로 41,2022-04-25,27,19,1999,Y
평택시,아파트,지제역 푸르지오 엘리아츠,동삭동,서재8로 30,2024-08-16,28,9,812,Y
평택시,아파트,진광무지개,팽성읍,안정리 100-98,1997-11-24,8,7,152,Y
평택시,아파트,진성,비전동,259,1984-06-01,5,2,50,N
평택시,연립,진양,팽성읍 객사리,산76-9,1997-01-01,3,5,90,N
평택시,연립,진흥,합정동,760,1986-12-24,3,1,35,N
평택시,아파트,참이슬,합정동,870,1999-08-26,15,13,862,Y
평택시,아파트,청도,진위면,374,1992-01-07,5,3,214,N
평택시,아파트,청북 이지더원,청북읍,옥길리 1137,2016-10-28,22,7,513,Y
평택시,아파트,청북세종헤르메스,청북읍,옥길리 1158-7,2025-02-04,29,1,280,Y
평택시,아파트,청북이안,청북읍,옥길리 1091,2011-01-27,15,12,640,Y
평택시,아파트,청북한양수자인,청북읍,옥길리 1150,2016-05-10,18,12,718,Y
평택시,연립,청송,합정동,99-3,1985-03-18,2,2,24,N
평택시,아파트,청실보성,세교동,556-2,2000-11-29,15,7,462,Y
평택시,아파트,청천,서정동,836-5,1997-02-18,15,1,135,N
평택시,아파트,칠괴 우림필유,칠괴동,601,2006-05-30,19,6,352,Y
평택시,아파트,카임하우스(도시형),포승읍,도곡리 1121-1,2013-10-30,14,1,155,Y
평택시,아파트,코오롱하늘채,장안동,619,2013-04-22,21,25,1943,Y
평택시,아파트,태산그린,비전동,813-1,1994-11-11,16,5,516,Y
