대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,신구대장구분코드,신구대장구분코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),주용도코드,주용도코드명,기타용도,세대수(세대),가구수(가구),주건축물수,부속건축물수,부속건축물면적(㎡),총주차수,옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감률,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자
경기도 수원시 팔달구 화서동 58-3번지,41115,13800,0,0058,0003,10841100400088,2,집합,1,총괄표제부,1,신대장,,동원블루밍,,,,0,,,0,,,900.9,521.17,57.85,1640.15,1640.15,182.06,02000,공동주택,"도시형생활주택(단지형다세대),제2종근린생활시설(사무소)",24,0,2,0,0,25,0,0,0,0,0,0,25,249.85,20170613,20170619,20180312,2017,3770030,건축과,1101,1101,4,,0,0,,0,,0,20220909
경기도 수원시 팔달구 화서동 65-4번지,41115,13800,0,0065,0004,1000000000000002165749,2,집합,1,총괄표제부,1,신대장,,그린캐슬화서,,,,0,,,,,,831.4,443.56,53.35,1469.23,1469.23,176.71,02000,공동주택,다세대주택(도시형생활주택-단지형 다세대주택),18,0,3,0,0,18,0,0,0,0,0,0,18,223.7,20220829,20221018,20230720,2022,3770030,건축과,1101,1101,0,,0,0,,0,,0,20230728
경기도 수원시 팔달구 화서동 67-4번지,41115,13800,0,0067,0004,10841167195,1,일반,1,총괄표제부,0,구대장,,,,,,0,,,0,,,148.8,90.25,60.65,90.25,90.25,60.65,,,"단독주택, 근린생활시설",0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 화서동 69-22번지,41115,13800,0,0069,0022,10841167239,2,집합,1,총괄표제부,0,구대장,경기도 수원시 팔달구 팔달로165번길 15 (화서동),삼성맨션,,,,0,411154328366,13801,0,15,0,430.4,257.65,59.86,1022.36,1022.36,237.54,02000,공동주택,공동(다세대)주택,12,0,2,0,0,10,0,0,0,0,10,255.59,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 화서동 71-4번지,41115,13800,0,0071,0004,10841167344,1,일반,1,총괄표제부,1,신대장,경기도 수원시 팔달구 팔달로 128-1 (화서동),,,,,0,411153176014,13803,0,128,1,397,219.46,55.28,379.7,379.7,95.64,04000,제2종근린생활시설,"근린생활시설,주택",0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 화서동 71-63번지,41115,13800,0,0071,0063,10841167240,2,집합,1,총괄표제부,0,구대장,경기도 수원시 팔달구 팔달로 140 (화서동),대영빌라,,,,0,411153176014,13803,0,140,0,331,166.26,50.23,655.44,491.58,148.51,02000,공동주택,다세대주택,16,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 화서동 71-98번지,41115,13800,0,0071,0098,10841100174064,1,일반,1,총괄표제부,1,신대장,경기도 수원시 팔달구 동말로 83 (화서동),,,,,1,411153176006,13802,0,83,0,661,292.34,44.23,1436.02,1189.58,179.97,03000,제1종근린생활시설,근린생활시설,0,0,2,0,0,9,0,0,0,0,0,0,9,103.5,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 화서동 71-144번지,41115,13800,0,0071,0144,10841100442452,1,일반,1,총괄표제부,1,신대장,경기도 수원시 팔달구 팔달로 132 (화서동),,,,,0,411153176014,13803,0,132,,506,284.86,56.3,440.44,440.44,87.04,04000,제2종근린생활시설,근린생활시설,0,0,2,0,0,4,0,0,0,0,0,0,4,48,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 화서동 79-3번지,41115,13800,0,0079,0003,10841167241,2,집합,1,총괄표제부,0,구대장,경기도 수원시 팔달구 동말로77번길 76-3 (화서동),현대빌라,,,,0,411154328140,13801,0,76,3,410,215.94,52.67,647.82,431.88,105.34,02000,공동주택,다세대주택,12,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 화서동 79-21번지,41115,13800,0,0079,0021,1000000000000006668093,1,일반,1,총괄표제부,1,신대장,경기도 수원시 팔달구 팔달로165번길 37-1 (화서동),,,,,1,411154328366,13801,0,37,1,434,150.88,34.76,266.54,232.08,53.47,04000,제2종근린생활시설,"제2종근린생활시설(사무소),제1종근린생활시설(소매점)",0,0,2,0,0,1,0,0,0,0,1,12.5,0,0,,,,,,,,,0,,0,0,,0,,0,20251104
경기도 수원시 팔달구 화서동 93-8번지,41115,13800,0,0093,0008,10841167199,1,일반,1,총괄표제부,0,구대장,경기도 수원시 팔달구 팔달로 101 (화서동),,,,,0,411153176014,13803,0,101,0,231.7,137.92,59.53,168.24,168.24,72.61,03000,제1종근린생활시설,"근린생활시설, 단독주택",0,1,2,1,2.02,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 화서동 97-2번지,41115,13800,0,0097,0002,10841167242,2,집합,1,총괄표제부,0,구대장,경기도 수원시 팔달구 동말로68번길 15 (화서동),수정아파트,,,,0,411154328139,13802,0,15,,0,1591.56,0,7207.04,6282.24,0,02000,공동주택,아파트,77,0,2,1,28,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 화서동 107-13번지,41115,13800,0,0107,0013,10841167201,1,일반,1,총괄표제부,0,구대장,경기도 수원시 팔달구 동말로 63 (화서동),,,,,0,411153176006,13802,0,63,0,331.6,191.86,57.85,574.06,446.66,134.69,03000,제1종근린생활시설,"근린생활시설, 단독주택",0,1,2,1,0.99,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 화서동 169-3번지,41115,13800,0,0169,0003,10841167279,2,집합,1,총괄표제부,0,구대장,경기도 수원시 팔달구 덕영대로777번길 38 (화서동),선호빌라,,,,0,411154328116,13801,0,38,0,253,149.64,59.15,578.76,436.23,172.42,02000,공동주택,다세대주택,16,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 화서동 169-13번지,41115,13800,0,0169,0013,10841100236413,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,0,0,0,141.52,0,216.6,179.77,0,01000,단독주택,"단독주택, 자동차관련시설",0,0,2,2,3.7,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 화서동 184-165번지,41115,13800,0,0184,0165,10841167383,1,일반,1,총괄표제부,1,신대장,경기도 수원시 팔달구 동말로 33-3 (화서동),화서동 184-165주택,,,,0,411153176006,13802,0,33,3,352.7,181.89,51.57,326.55,304.12,86.23,01000,단독주택,단독주택,0,6,2,1,4.07,1,0,0,0,0,0,0,1,11.5,20060802,20060827,20061025,2006,3770030,건축과,1202,1202,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 화서동 208번지,41115,13800,0,0208,0000,10841167281,2,집합,1,총괄표제부,0,구대장,경기도 수원시 팔달구 동말로47번길 76 (화서동),경일아파트,,,,0,411154328133,13801,0,76,0,0,641.08,0,2409.72,2255.12,0,02000,공동주택,"아파트, 근린생활시설",32,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 화서동 220-3번지,41115,13800,0,0220,0003,10841167282,2,집합,1,총괄표제부,0,구대장,경기도 수원시 팔달구 덕영대로757번길 23 (화서동),영광아파트,,,,1,411154328115,13801,0,23,,12276,9760.14,26.5,51993.008,47070.96,383.44,02000,공동주택,"아파트, 구매시설,생활시설",459,0,3,5,3144.96,203,0,0,0,0,84,2327.95,119,1368.5,,,,,,,,,0,,0,0,,0,,0,20241227
경기도 수원시 팔달구 화서동 250-4번지,41115,13800,0,0250,0004,10841100211265,2,집합,1,총괄표제부,1,신대장,경기도 수원시 팔달구 화양로50번길 30 (화서동),화서역 블루밍푸른숲아파트,,,,0,411154328447,13801,0,30,,85624.2,16778.897,19.6,258171.278,191263.823,223.37589,02000,공동주택,아파트,1744,0,35,16,67345.541,1983,0,0,0,0,1742,0,241,0,20050406,20060626,20090728,2005,3740058,건축과,2101,2101,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 화서동 265-9번지,41115,13800,0,0265,0009,10841167203,2,집합,1,총괄표제부,0,구대장,경기도 수원시 팔달구 화양로 64-1 (화서동),고향빌라,,,,0,411153176020,13801,0,64,1,636,225.52,35.46,800.4,587.36,92.35,02000,공동주택,다세대주택,19,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 화서동 270-9번지,41115,13800,0,0270,0009,10841100319767,2,집합,1,총괄표제부,1,신대장,,,,,,0,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 화서동 274번지,41115,13800,0,0274,0000,10841100224481,1,일반,1,총괄표제부,1,신대장,경기도 수원시 팔달구 덕영대로735번길 65 (화서동),화양초등학교,,,,2,411154328113,13801,0,65,0,12417,2580.11,20.78,7895.48,7750.98,62.42,,,,0,0,4,2,84.66,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 화서동 330-10번지,41115,13800,0,0330,0010,10841167345,2,집합,1,총괄표제부,1,신대장,경기도 수원시 팔달구 수성로232번길 7 (화서동),수원 화서 래미안 클래식,,,,2,411154328195,13801,0,7,0,8185.5,3148.17,38.46,13926.33,9399.97,114.84,02000,공동주택,공동주택,48,0,5,1,4532.52,116,0,0,0,0,116,3899.88,0,0,20040426,20040616,20050825,2004,,,2101,2101,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 화서동 349-8번지,41115,13800,0,0349,0008,10841167204,2,집합,1,총괄표제부,0,구대장,,우람아파트,,,,0,,,0,,,0,0,0,30822.76,0,0,02000,공동주택,아파트,0,0,16,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 화서동 410-7번지,41115,13800,0,0410,0007,10841167101,1,일반,1,총괄표제부,1,신대장,,기독교대한감리회 수원성교회,,,,0,,,,,,10075,2010.28,19.95,8857.01,4798,47.62,06000,종교시설,종교집회장(교회),0,0,3,1,208.55,177,0,0,0,0,71,887.5,106,1333,,,,,,,,,0,,0,0,,0,,0,20241209
경기도 수원시 팔달구 화서동 436-1번지,41115,13800,0,0436,0001,1000000000000002257326,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,,,,332997,0,0,0,0,0,03000,제1종근린생활시설,수질개선장치,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20230823
경기도 수원시 팔달구 화서동 436-3번지,41115,13800,0,0436,0003,10841167232,1,일반,1,총괄표제부,1,신대장,경기도 수원시 팔달구 수성로 92 (화서동),농민회관,,,,4,411153175034,13801,0,92,,30815,3759.99,12.2,11365.4,10534.38,34.19,05000,문화및집회시설,"문화및집회시설, 근린생활시설",0,0,3,0,0,44,0,0,0,0,0,0,44,506,,,,,,,,,0,,0,0,,0,,0,20230424
경기도 수원시 팔달구 화서동 646번지,41115,13800,0,0646,0000,10841167243,2,집합,1,총괄표제부,0,구대장,경기도 수원시 팔달구 덕영대로697번길 47 (화서동),화서3단지 주공아파트 및 상가,,,,0,411154328112,13801,0,47,0,24770,4994.372,20.16,71884.647,58456.12,236,02000,공동주택,"아파트, 상가",582,0,8,3,9613.28,0,0,0,0,0,345,8579.42,274,3186,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 화서동 650번지,41115,13800,0,0650,0000,10841167244,2,집합,1,총괄표제부,0,구대장,경기도 수원시 팔달구 덕영대로697번길 48 (화서동),"화서4,5단지주공아파트및상가",,,,0,411154328112,13801,0,48,,55896,9280.45,16.6,159718.41,122618.84,219.37,02000,공동주택,"아파트, 상가",1700,0,18,7,30011.27,1369,0,0,0,0,967,27638.42,402,4693,,,,,,,,,0,,0,0,,0,,0,20250509
경기도 수원시 팔달구 화서동 653번지,41115,13800,0,0653,0000,10841167352,1,일반,1,총괄표제부,1,신대장,경기도 수원시 팔달구 수성로182번길 100 (화서동),숙지고등학교,,,,0,411154328194,13801,0,100,0,12260.2,3113.065,25.39,12222.645,11917.155,97.2,Z8000,교육연구및복지시설,교육연구시설,0,0,3,3,93.615,61,0,0,0,0,0,0,61,0,19961107,,19990820,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 화서동 656번지,41115,13800,0,0656,0000,10841167245,2,집합,1,총괄표제부,0,구대장,경기도 수원시 팔달구 덕영대로735번길 18 (화서동),"한진,현대아파트",,,,0,411154328113,13801,0,18,0,27900,5109.617,18.314,88530.181,68624.629,245.966,,,"아파트, 생활편익시설",531,0,16,8,16773.465,866,0,0,0,0,510,14842.36,376,4324,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 화서동 674-1번지,41115,13800,0,0674,0001,10841167246,2,집합,1,총괄표제부,0,구대장,경기도 수원시 팔달구 수성로157번길 75 (화서동),꽃뫼노을마을 풍림아파트,,,,0,411154328193,13801,0,75,0,9021,1852.7,20.53,27309.48,20732.56,229.82,02000,공동주택,공동주택(아파트),276,0,3,5,5520,284,0,0,0,0,181,0,103,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 화서동 684-2번지,41115,13800,0,0684,0002,10841167247,2,집합,1,총괄표제부,0,구대장,경기도 수원시 팔달구 화산로 24 (화서동),꽃뫼버들마을 신동아아파트,,,,0,411153176019,13801,0,24,,11012,1809.138,16.43,34492.966,25308.318,229.82,02000,공동주택,"공동주택(아파트), 상가(생활편익시설)",332,0,4,2,248.16,338,0,0,0,0,182,8132.58,156,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 화서동 700번지,41115,13800,0,0700,0000,10841167248,2,집합,1,총괄표제부,0,구대장,경기도 수원시 팔달구 화산로17번길 6 (화서동),꽃뫼양지마을 현대(아),,,,0,411154328494,13801,0,6,0,16979.7,2324.8592,13.69,40629.278,31843.5692,187.54,02000,공동주택,"공동주택(아파트), 근린생활시설",260,0,4,0,0,407,0,0,0,0,247,6866.48,160,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 화서동 703번지,41115,13800,0,0703,0000,10841167249,2,집합,1,총괄표제부,0,구대장,경기도 수원시 팔달구 수성로101번길 20 (화서동),꽃뫼양지마을(대우아파트),,,,0,411154328192,13801,0,20,0,15550.7,3100.5933,19.94,40341.707,31376.721,201.77,02000,공동주택,"공동주택, 생활편익시설",236,0,4,6,7113.3836,363,0,0,0,0,228,6412.4546,135,0,,,,,,,,,0,,0,0,,0,,0,20231030
경기도 수원시 팔달구 화서동 706번지,41115,13800,0,0706,0000,10841167250,2,집합,1,총괄표제부,0,구대장,경기도 수원시 팔달구 화산로 57 (화서동),꽃뫼버들마을 진흥아파트,,,,0,411153176019,13801,0,57,0,31485,4770.45,15.15,89778.06,68477.03,217.49,02000,공동주택,"공동주택(아파트), 생활편익시설",834,0,10,9,22045.81,828,0,0,0,0,656,20981.15,172,3346.5,,,,,,,,,0,,0,0,,0,,0,20250904
경기도 수원시 팔달구 화서동 708번지,41115,13800,0,0708,0000,10841167359,1,일반,1,총괄표제부,1,신대장,경기도 수원시 팔달구 정자천로32번길 11 (화서동),정천중학교,,,,0,411154328261,13801,0,11,0,12982.4,2771.44,21.35,12223.7,12223.7,94.16,Z8000,교육연구및복지시설,교육연구및복지시설,0,0,2,1,44.04,63,0,0,0,0,0,0,64,736,,20020521,20031007,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 화서동 709번지,41115,13800,0,0709,0000,10841167251,2,집합,1,총괄표제부,0,구대장,경기도 수원시 팔달구 정자천로32번길 27 (화서동),꽃뫼버들마을 금강 아파트,,,,0,411154328261,13801,0,27,,15708.5,2075.45,13.21,44686.84,34512.15,219.7,02000,공동주택,"공동주택(아파트), 생활편익시설",312,0,4,4,8955.39,405,0,0,0,0,303,7644.72,102,1173,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 화서동 713번지,41115,13800,0,0713,0000,10841167252,2,집합,1,총괄표제부,0,구대장,경기도 수원시 팔달구 정자천로32번길 20 (화서동),한독.LG아파트,,,,0,411154328261,13801,0,20,0,33614.1,7690.653,22.88,94833.607,73746.48,219.39,02000,공동주택,"공동주택, 근린생활시설",665,0,9,8,15995.552,846,0,0,0,0,533,14640.6,313,8625.06,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 화서동 720번지,41115,13800,0,0720,0000,10841100227192,1,일반,1,총괄표제부,1,신대장,경기도 수원시 팔달구 일월로 50 (화서동),율천고등학교,,,,2,411153175040,13801,0,50,0,12820,3494.07,27.25,8783.38,8542.68,66.63,10000,교육연구시설,교육연구시설(고등학교),0,0,2,0,0,45,0,0,0,0,0,0,45,0,,,,,,,,,0,,0,0,2,66.16,,0,20220909
경기도 수원시 팔달구 화서동 730번지,41115,13800,0,0730,0000,10841167224,2,집합,1,총괄표제부,0,구대장,경기도 수원시 팔달구 일월로18번길 4-26 (화서동),꽃뫼버들마을 코오롱아파트,,,,0,411154328241,13801,0,4,26,27090,4049.9582,14.95,69124.22,59548.615,219.82,02000,공동주택,"공동주택(아파트), 생활편익시설",538,0,5,6,7643.804,685,0,0,0,0,272,6685.38,413,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 화서동 743번지,41115,13800,0,0743,0000,10841100208920,2,집합,1,총괄표제부,1,신대장,경기도 수원시 팔달구 수성로244번길 25 (화서동),화서위브하늘채,,,,0,411154322141,13801,0,25,0,37948.7,5569.0078,14.68,128355.7056,92931.5203,244.89,02000,공동주택,아파트,807,0,14,9,30881.9216,945,0,0,0,0,793,27665.5107,152,0,20050517,20060630,20090525,2005,3740058,건축과,2101,2101,0,,0,0,,0,,0,20230503
경기도 수원시 팔달구 화서동 761번지,41115,13800,0,0761,0000,10841100219785,2,집합,1,총괄표제부,1,신대장,경기도 수원시 팔달구 화양로67번길 10 (화서동),수원화서역 동문굿모닝힐아파트,,,,0,411154328450,13801,0,10,,15515.4,2091.808,13.48,47970.117,34747.64,223.96,02000,공동주택,공동주택(아파트),293,0,4,7,13310.465,355,0,0,0,0,349,12062.009,6,74,20070605,20071115,20100630,2007,3740058,건축과,2101,2101,0,,0,0,,0,,0,20230102
경기도 수원시 팔달구 화서동 769번지,41115,13800,0,0769,0000,10841100311687,2,집합,1,총괄표제부,1,신대장,,화서한신더휴,,,,0,,,0,,,9484.2,1729.36,18.23,32282.92,20875.73,220.11,02000,공동주택,공동주택,198,0,3,3,11420.15,211,0,0,0,0,211,9732.58,0,0,20101125,20120627,20140627,2010,3740000,수원시,9602,9602,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 화서동 774번지,41115,13800,0,0774,0000,10841100247935,1,일반,1,총괄표제부,1,신대장,,서호 생태 수자원센터,,,,0,,,0,0,0,71661.5,4306.1,5.9093,8951.53,7500.55,10.293,22000,분뇨.쓰레기처리시설,"분뇨.쓰레기처리시설,운동시설, 노유자시설, 공중화장실",0,0,5,0,0,97,0,0,0,0,93,1158,4,51,20100223,20100329,,2010,3740146,도시경관과,5200,5200,0,,0,0,,0,,0,20250611
경기도 수원시 팔달구 지동 93-3번지,41115,13900,0,0093,0003,10841167349,1,일반,1,총괄표제부,1,신대장,경기도 수원시 팔달구 중부대로 93 (지동),,,,,0,411152012012,13905,0,93,0,23818,3492.33,14.66,16146.04,13279.08,55.76,06000,종교시설,종교시설,0,0,3,0,0,15,0,0,0,0,0,0,15,172.5,19730807,,19741008,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 지동 93-6번지,41115,13900,0,0093,0006,10841167350,1,일반,1,총괄표제부,1,신대장,,성빈센트병원,,,,0,,,0,,,28547,14477.65,50.72,108331.62,69545.91,243.62,09000,의료시설,병원,0,0,6,0,0,775,0,0,0,0,775,0,0,0,,,19681110,,,,,,0,,0,0,,0,,0,20241114
경기도 수원시 팔달구 지동 109-6번지,41115,13900,0,0109,0006,10841100258545,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,83.64,0,110.09,110.09,0,01000,단독주택,주택,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 지동 138-24번지,41115,13900,0,0138,0024,10841167218,2,집합,1,총괄표제부,0,구대장,경기도 수원시 팔달구 세지로314번길 17-19 (지동),삼호아파트,,,,1,411154328182,13901,0,17,19,3935,1268.094,32.23,11632.078,8694.73,220.96,02000,공동주택,공동주택[아파트],89,0,2,1,8.64,95,0,0,0,0,61,2797.77,34,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 지동 221-4번지,41115,13900,0,0221,0004,10841100333557,2,집합,1,총괄표제부,1,신대장,,,,,,0,,,0,0,0,692,354.045,51.16,1043.33,1043.33,150.77,02000,공동주택,도시형생활주택 단지형다세대주택,18,0,2,0,0,17,0,0,0,0,10,120,7,76.2,20150306,20150314,20150825,2015,3770030,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 지동 228-8번지,41115,13900,0,0228,0008,10841100243995,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,628,201.85,32.14,354.1,354.1,56.39,01000,단독주택,단독주택(다가구주택-7가구),0,7,2,0,0,7,0,0,0,0,0,0,7,80.5,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 지동 307-2번지,41115,13900,0,0307,0002,10841100173526,1,일반,1,총괄표제부,1,신대장,경기도 수원시 팔달구 팔달문로 33 (지동),,,,,0,411153176015,13904,0,33,,217,129.45,59.65,252.73,235.15,108.36,04000,제2종근린생활시설,근린생활시설,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 지동 307-70번지,41115,13900,0,0307,0070,10841167211,1,일반,1,총괄표제부,0,구대장,경기도 수원시 팔달구 창룡문로 18-10 (지동),,,,,1,411153176013,13901,0,18,10,162,70.22,43.35,70.22,70.22,43.35,01000,단독주택,주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 지동 385번지,41115,13900,0,0385,0000,10841100217116,1,일반,1,총괄표제부,1,신대장,경기도 수원시 팔달구 중부대로39번길 3-8 (지동),,,,,0,411154328320,13901,0,3,8,202,93.06,46.07,145.95,145.95,72.25,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 지동 397-14번지,41115,13900,0,0397,0014,10841167118,1,일반,1,총괄표제부,0,구대장,경기도 수원시 팔달구 수원천로258번길 9 (지동),,,,,0,411154328208,13901,0,9,0,235,134.37,57.18,195.35,169.73,72.23,03000,제1종근린생활시설,근린생활시설,0,0,2,1,0.99,1,0,0,0,0,0,0,1,11.5,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 지동 479-18번지,41115,13900,0,0479,0018,10841167363,1,일반,1,총괄표제부,1,신대장,경기도 수원시 팔달구 팔달문로 109 (지동),,,,,0,411153176015,13904,0,109,0,332,176.02,53.02,277.14,240.42,72.42,04000,제2종근린생활시설,제2종근린생활시설,0,1,2,0,0,2,0,0,0,0,0,0,2,23,19890614,,19891115,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 9-1번지,41115,14000,0,0009,0001,10841167381,1,일반,1,총괄표제부,1,신대장,경기도 수원시 팔달구 월드컵로 216 (우만동),학교법인 유신학원,,,,2,411153177012,14001,0,216,0,97656,12574.13,12.88,39331.11,37277.13,38.17,Z8000,교육연구및복지시설,교육연구시설,0,0,19,0,0,153,0,0,0,0,0,0,153,2985,,,,,,,,,0,,0,0,,0,,0,20251205
경기도 수원시 팔달구 우만동 16번지,41115,14000,0,0016,0000,10841100281111,1,일반,1,총괄표제부,1,신대장,,효성초등학교,,,,2,,,0,0,0,11286,2355.74,20.87,8634.83,8509.96,75.4,10000,교육연구시설,교육연구시설,0,0,2,0,0,22,0,0,0,0,0,0,22,253,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 51-20번지,41115,14000,0,0051,0020,10841167346,1,일반,1,총괄표제부,1,신대장,경기도 수원시 팔달구 중부대로223번길 41 (우만동),본수원갈비,,,,3,411154328314,14001,0,41,,2921,1250.97,42.826771,3250.75,2869.72,98.244436,04000,제2종근린생활시설,제2종근린생활시설,0,1,2,0,0,25,0,0,0,0,0,0,7,95.1,19881121,,19891013,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 57-3번지,41115,14000,0,0057,0003,10841167128,1,일반,1,총괄표제부,0,구대장,,,,,,0,,,0,,,713,364.26,51.09,975.1,975.1,136.76,01000,단독주택,"단독주택, 제2종근린생활시설",0,10,2,0,0,10,0,0,0,0,8,220.12,2,23,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 75-1번지,41115,14000,0,0075,0001,10841100256446,1,일반,1,총괄표제부,1,신대장,,,,,,1,,,0,,,477,155.74,32.64,155.74,155.74,32.64,04000,제2종근린생활시설,제2종근린생활시설(일반음식점),0,0,2,0,0,1,0,0,0,0,0,0,1,11.5,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 76-7번지,41115,14000,0,0076,0007,10841167136,2,집합,1,총괄표제부,0,구대장,경기도 수원시 팔달구 아주로 17 (우만동),삼성아파트,,,,0,411153176009,14001,0,17,,4627,1565.57,33.84,20549.34,14840.43,320.74,02000,공동주택,아파트 및 생활편익시설,173,0,2,5,1446.02,174,0,0,0,0,148,4099.79,26,299,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 98번지,41115,14000,0,0098,0000,10841167137,2,집합,1,총괄표제부,0,구대장,경기도 수원시 팔달구 중부대로 215 (우만동),선경아파트,,,,1,411152012012,14006,0,215,,14866,4396.3,29.6,43936.31,34770.14,236,02000,공동주택,"아파트, 상가및 부대시설",372,0,3,4,3325.986,315,150,4248.985,165,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 136-14번지,41115,14000,0,0136,0014,10841167138,2,집합,1,총괄표제부,0,구대장,경기도 수원시 팔달구 권광로348번길 8 (우만동),,,,,0,411154328105,14001,0,8,0,744,273.24,36.73,1182.18,919.74,123.62,02000,공동주택,다세대주택,18,0,2,0,0,8,0,0,0,0,0,0,8,0,,,,,,,,,0,,0,0,,0,,0,20220909
