대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,신구대장구분코드,신구대장구분코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),주용도코드,주용도코드명,기타용도,세대수(세대),가구수(가구),주건축물수,부속건축물수,부속건축물면적(㎡),총주차수,옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감률,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자
경기도 수원시 권선구 평동 85번지,41113,12700,0,0085,0000,1084180707,1,일반,1,총괄표제부,1,신대장,경기도 수원시 권선구 매송고색로 828-19 (평동),수원자동차검사정비(주) 평동검사소,,,,1,411133012003,12701,0,828,19,2361,455.72,19.3,568.77,568.77,24.09,20000,자동차관련시설,자동차관련시설,0,0,5,0,0,3,0,0,0,0,0,0,3,34.5,20030731,20030813,20040110,2003,3760002,생활민원과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 평동 105-1번지,41113,12700,0,0105,0001,10841100429591,1,일반,1,총괄표제부,1,신대장,경기도 수원시 권선구 세화로 50 (평동),,,,,0,411133175032,12702,0,50,,1228,234.6,19.1,327,327,26.63,20000,자동차관련시설,자동차관련시설,0,0,2,0,0,5,0,0,0,0,0,0,5,62.5,20190116,20190219,20190531,2019,3760030,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 평동 105-29번지,41113,12700,0,0105,0029,10841100445673,1,일반,1,총괄표제부,1,신대장,경기도 수원시 권선구 세화로 56-1 (평동),,,,,2,411133175032,12702,0,56,1,2973,262.4,8.83,262.4,262.4,8.83,20000,자동차관련시설,자동차관련시설(정비공장),0,0,2,0,0,6,0,0,0,0,0,0,6,69,20170207,20170615,20200303,2017,3760030,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 평동 106번지,41113,12700,0,0106,0000,10841100473651,1,일반,1,총괄표제부,1,신대장,,평동 106 자동차관련시설 (어수갑),,,,0,,,0,,,1499,299.13,19.96,503.88,503.88,33.61,20000,자동차관련시설,자동차관련시설(정비공장),0,0,2,0,0,5,0,0,0,0,0,0,5,62.5,20201110,20210415,20210916,2020,3760030,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 평동 110-1번지,41113,12700,0,0110,0001,1084181260,1,일반,1,총괄표제부,1,신대장,경기도 수원시 권선구 매송고색로918번길 19 (평동),,,,,0,411134325217,12701,0,19,,0,2960.86,0,3089.86,3089.86,0,13000,운동시설,운동시설,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 평동 110-5번지,41113,12700,0,0110,0005,10841100423210,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,0,0,9952,1797.89,18.07,2526.61,2526.61,25.39,20000,자동차관련시설,자동차관련시설(매매장),0,0,2,0,0,13,0,0,0,0,0,0,13,154.5,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 평동 116-3번지,41113,12700,0,0116,0003,1084181261,1,일반,1,총괄표제부,1,신대장,경기도 수원시 권선구 매송고색로 916 (평동),,,,,0,411133012003,12701,0,916,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 평동 133-2번지,41113,12700,0,0133,0002,1084181263,1,일반,1,총괄표제부,1,신대장,경기도 수원시 권선구 매송고색로 903 (평동),,,,,0,411133012003,12701,0,903,,0,253.79,0,270.29,270.29,0,17000,공장,공장,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 평동 151번지,41113,12700,0,0151,0000,1084181189,2,집합,1,총괄표제부,0,구대장,경기도 수원시 권선구 권선로436번길 21 (평동),평동동남아파트,,,,0,411134325095,12701,0,21,,23224,5811.9835,25.03,59831.8973,55353.1986,238.34,02000,공동주택,"공동주택(아파트), 생활편익시설",489,0,13,9,16548.2467,638,0,0,0,0,422,15627.9718,216,15627.98,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 평동 183번지,41113,12700,0,0183,0000,10841100463911,1,일반,1,총괄표제부,1,신대장,경기도 수원시 권선구 평동로77번길 14-9 (평동),선경직물 본관 재현건물,,,,0,411134325473,12701,0,14,9,2678.3,193.52,7.23,302.62,302.62,11.3,03000,제1종근린생활시설,제1종근린생활시설,0,0,2,0,0,3,0,0,0,0,0,0,3,37.5,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 5번지,41113,12800,0,0005,0000,10841100447851,1,일반,1,총괄표제부,1,신대장,경기도 수원시 권선구 서둔로 22 (고색동),,,,,0,411133175024,12801,0,22,0,689,270.65,39.28,425.11,425.11,61.69,04000,제2종근린생활시설,"제2종근린생활시설(수리점,사무소)",0,0,2,0,0,3,0,0,0,0,0,0,3,34.5,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 5-4번지,41113,12800,0,0005,0004,1084181283,2,집합,1,총괄표제부,0,구대장,경기도 수원시 권선구 매송고색로 751-17 (고색동),상우아파트,,,,0,411133012003,12802,0,751,17,8291,2699.08,32.55,26861.75,17975.8,216.81,02000,공동주택,공동주택(아파트),200,0,3,3,7687.95,202,0,0,0,0,176,7444.12,26,314.5,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 6-2번지,41113,12800,0,0006,0002,10841100284623,1,일반,1,총괄표제부,1,신대장,,,,,,1,,,0,,,1014,234,23.08,468,468,46.15,04000,제2종근린생활시설,제조업소,0,0,2,0,0,4,0,0,0,0,0,0,4,47,20110506,20120606,20130913,2012,3760030,건축과,1101,1101,0,,0,0,,0,,0,20230428
경기도 수원시 권선구 고색동 7번지,41113,12800,0,0007,0000,1084181290,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,49.12,0,49.12,49.12,0,01000,단독주택,단독주택,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 7-3번지,41113,12800,0,0007,0003,1084181291,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,959.95,0,1264.42,959.95,0,21000,동물및식물관련시설,제1종근린생활시설,0,2,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 7-8번지,41113,12800,0,0007,0008,10841100385788,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,0,0,1099,219,19.93,428.2,428.2,38.96,20000,자동차관련시설,"자동차관련시설, 제1,2종근린생활시설",0,0,2,0,0,3,0,0,0,0,0,0,3,34.5,20170626,20170905,20171204,2017,3760030,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 7-48번지,41113,12800,0,0007,0048,1084181292,1,일반,1,총괄표제부,1,신대장,경기도 수원시 권선구 평동로9번길 40 (고색동),,,,,0,411134325477,12801,0,40,,0,90.28,14.28,90.28,90.28,14.28,18000,창고시설,창고시설,0,1,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 7-57번지,41113,12800,0,0007,0057,1084181293,1,일반,1,총괄표제부,1,신대장,경기도 수원시 권선구 평동로 25-36 (고색동),,,,,0,411133175046,12802,0,25,36,0,98.25,9.49,98.25,98.25,9.49,01000,단독주택,단독주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 7-75번지,41113,12800,0,0007,0075,1084181294,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,145.02,0,143.83,145.02,0,01000,단독주택,단독주택,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 7-78번지,41113,12800,0,0007,0078,1084181295,1,일반,1,총괄표제부,1,신대장,경기도 수원시 권선구 평동로9번길 16 (고색동),,,,,0,411134325477,12801,0,16,,0,79.56,0,85.31,79.56,0,03000,제1종근린생활시설,단독주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 7-111번지,41113,12800,0,0007,0111,10841100312634,1,일반,1,총괄표제부,1,신대장,,,,,,1,,,0,,,1143,457.05,39.98,904.58,904.58,79.14,17000,공장,공장,0,0,2,0,0,7,0,0,0,0,0,0,7,80.5,20131223,20140320,20141105,2013,3760030,건축과,1102,1102,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 7-114번지,41113,12800,0,0007,0114,1084181284,2,집합,1,총괄표제부,0,구대장,경기도 수원시 권선구 서둔로 12 (고색동),연안아파트,,,,0,411133175024,12801,0,12,,0,1945.52,0,11699.04,9727.6,0,02000,공동주택,아파트,190,0,3,1,25.96,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 7-118번지,41113,12800,0,0007,0118,10841100336898,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,0,0,388,174.89,45.07,337.45,337.45,86.97,01000,단독주택,단독주택,0,4,2,0,0,5,0,0,0,0,5,57.5,0,0,20150127,20150521,20151105,2015,3760030,건축과,1102,1102,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 10번지,41113,12800,0,0010,0000,1084181297,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,191.73,0,191.73,191.73,0,01000,단독주택,단독주택,0,4,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 12-2번지,41113,12800,0,0012,0002,1084181267,1,일반,1,총괄표제부,0,구대장,경기도 수원시 권선구 평동로 21 (고색동),,,,,8,411133175046,12802,0,21,,9784,1358.03,13.88,2347.55,2347.55,23.99,20000,자동차관련시설,자동차관련시설 외 1용도,0,0,2,0,0,13,0,0,0,0,0,0,13,149.5,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 14-31번지,41113,12800,0,0014,0031,1000000000000004810372,1,일반,1,총괄표제부,1,신대장,,,,,,1,,,0,,,902,175.89,19.5,175.89,175.89,19.5,04000,제2종근린생활시설,수리점,0,0,2,0,0,1,0,0,0,0,0,0,1,12.5,20240711,20241031,20241210,2024,3760030,건축과,1202,1202,0,,0,0,,0,,0,20241216
경기도 수원시 권선구 고색동 14-33번지,41113,12800,0,0014,0033,10841100173415,1,일반,1,총괄표제부,1,신대장,경기도 수원시 권선구 권선로 334 (고색동),,,,,0,411133175010,12803,0,334,,1330,222.18,16.71,222.18,222.18,16.71,19000,위험물저장및처리시설,위험물저장및처리시설,0,0,2,0,0,3,0,0,0,0,0,0,5,38,20061120,20061207,20071128,2006,3760030,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 14-34번지,41113,12800,0,0014,0034,10841100173416,1,일반,1,총괄표제부,1,신대장,,고색동 14-34 자동차관련시설 (이태협),,,,0,,,,,,3489,518.65,14.87,643.29,643.29,18.44,20000,자동차관련시설,세차장,0,0,3,0,0,3,0,0,0,0,0,0,3,37.5,20061120,20061207,20071128,2006,3760030,건축과,1101,1101,0,,0,0,,0,,0,20221024
경기도 수원시 권선구 고색동 14-48번지,41113,12800,0,0014,0048,1000000000000001208171,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,,,,1920,382.59,19.93,631.02,631.02,32.87,20000,자동차관련시설,자동차관련시설(정비공장),0,0,2,0,0,3,0,0,0,0,0,0,3,37.5,20220311,20220523,20230117,2022,3760030,건축과,1101,1101,0,,0,0,,0,,0,20230516
경기도 수원시 권선구 고색동 21-1번지,41113,12800,0,0021,0001,1084181268,1,일반,1,총괄표제부,0,구대장,경기도 수원시 권선구 평동로 16 (고색동),,,,,0,411133175046,12802,0,16,,661,124.75,18.87,177.25,177.25,26.81,20000,자동차관련시설,자동차관련시설,0,0,2,0,0,1,0,0,0,0,0,0,1,11.5,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 29번지,41113,12800,0,0029,0000,1084181299,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,119,0,119,119,0,04000,제2종근린생활시설,제1종근린생활시설,0,1,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 30번지,41113,12800,0,0030,0000,1084181300,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,150.11,0,150.11,150.11,0,01000,단독주택,단독주택,0,4,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 30-1번지,41113,12800,0,0030,0001,1084181301,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,197.69,0,197.69,197.69,0,04000,제2종근린생활시설,판매시설,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 32번지,41113,12800,0,0032,0000,1084181303,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,234.71,0,234.71,234.71,0,01000,단독주택,단독주택,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 39번지,41113,12800,0,0039,0000,1084181304,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,57.06,0,57.06,57.06,0,01000,단독주택,단독주택,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 39-12번지,41113,12800,0,0039,0012,10841100333772,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,695,330.16,47.51,330.16,330.16,47.51,03000,제1종근린생활시설,제1종근린생활시설,0,0,2,0,0,2,0,0,0,0,0,0,2,23,20140917,20141017,20150901,2014,3760030,건축과,1102,1102,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 56번지,41113,12800,0,0056,0000,1084181307,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,307.42,0,307.42,307.42,0,01000,단독주택,단독주택,0,8,8,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 58-1번지,41113,12800,0,0058,0001,1084181308,1,일반,1,총괄표제부,1,신대장,경기도 수원시 권선구 매송고색로 698 (고색동),,,,,0,411133012003,12802,0,698,,0,382.45,0,911.21,646.14,0,03000,제1종근린생활시설,제1종근린생활시설,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 60-2번지,41113,12800,0,0060,0002,1084181309,1,일반,1,총괄표제부,1,신대장,경기도 수원시 권선구 고색로 43 (고색동),,,,,0,411133175003,12801,0,43,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 65-13번지,41113,12800,0,0065,0013,10841100209848,1,일반,1,총괄표제부,1,신대장,경기도 수원시 권선구 고산로27번길 18 (고색동),,,,,0,411134325041,12801,0,18,0,410,191.28,46.65,206.58,191.28,46.65,01000,단독주택,단독주택,0,0,2,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 68번지,41113,12800,0,0068,0000,1084181312,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,191.74,0,191.74,191.74,0,01000,단독주택,단독주택,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 68-3번지,41113,12800,0,0068,0003,1084181313,1,일반,1,총괄표제부,1,신대장,경기도 수원시 권선구 고산로 34 (고색동),,,,,0,411133175002,12801,0,34,0,0,163.44,0,179.64,163.44,0,01000,단독주택,단독주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 69-3번지,41113,12800,0,0069,0003,1084181314,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,171.24,0,160.06,171.24,0,01000,단독주택,단독주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 71번지,41113,12800,0,0071,0000,1084181315,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,36.37,0,36.37,36.37,0,01000,단독주택,단독주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 73번지,41113,12800,0,0073,0000,1084181316,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,128.87,0,128.87,128.87,0,01000,단독주택,단독주택,0,4,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 73-5번지,41113,12800,0,0073,0005,10841100466091,2,집합,1,총괄표제부,1,신대장,,,,,,0,,,0,,,882,417.82,47.37,1317.82,1317.82,149.41,02000,공동주택,공동주택(도시형생활주택-단지형다세대),23,0,2,0,0,23,0,0,0,0,0,0,23,279.4,20200507,20200824,20210429,2020,3760030,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 74번지,41113,12800,0,0074,0000,1084181318,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,79.75,0,79.75,79.75,0,01000,단독주택,단독주택,0,5,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 74-6번지,41113,12800,0,0074,0006,1084181270,1,일반,1,총괄표제부,0,구대장,경기도 수원시 권선구 고산로 17 (고색동),"가,나동",,,,0,411133175002,12801,0,17,,190,9.88,5.2,9.88,9.88,5.2,19000,위험물저장및처리시설,위험물저장및 처리시설,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 75-4번지,41113,12800,0,0075,0004,1084181319,1,일반,1,총괄표제부,1,신대장,경기도 수원시 권선구 고산로24번길 4-7 (고색동),,,,,0,411134325040,12801,0,4,7,0,150.69,0,175.26,150.69,0,01000,단독주택,단독주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 81-16번지,41113,12800,0,0081,0016,1084181271,1,일반,1,총괄표제부,0,구대장,경기도 수원시 권선구 고색로66번길 28-1 (고색동),"1동,2동",,,,0,411134325052,12801,0,28,1,339,202.86,59.84,533.23,485.83,141.31,03000,제1종근린생활시설,"근린생활시설, 주택",0,3,2,0,0,2,0,0,2,23,0,0,2,23,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 88-6번지,41113,12800,0,0088,0006,10841100477354,1,일반,1,총괄표제부,1,신대장,경기도 수원시 권선구 고현로25번길 36-9 (고색동),,,,,1,411134325057,12801,0,36,9,396,202.03,51,221.45,202.03,51,01000,단독주택,"주택,탁구장",0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 89번지,41113,12800,0,0089,0000,1084181320,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,89.76,0,89.76,89.76,0,01000,단독주택,단독주택,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 102-1번지,41113,12800,0,0102,0001,10841100410109,2,집합,1,총괄표제부,1,신대장,,오피뉴빌,,,,0,,,0,0,0,758,374.32,49.38,1313.61,1313.61,173.3,02000,공동주택,도시형생활주택(단지형다세대),16,0,2,0,0,16,0,0,0,0,16,184.7,0,0,20171019,20171123,20180709,2017,3760030,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 117-2번지,41113,12800,0,0117,0002,10841100339137,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,989,192,19.41,384,384,38.83,03000,제1종근린생활시설,제2종근린생활시설,0,0,2,0,0,3,0,0,0,0,0,0,3,34.5,20140624,20160623,20151222,2014,3760030,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 152-1번지,41113,12800,0,0152,0001,10841100399926,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,1355,226.12,16.69,330.23,330.23,24.37,20000,자동차관련시설,자동차관련시설,0,0,2,0,0,2,0,0,0,0,0,0,2,23,20170814,20170922,20180306,2017,3760030,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 165번지,41113,12800,0,0165,0000,1084181272,1,일반,1,총괄표제부,1,신대장,경기도 수원시 권선구 매송고색로 787 (고색동),평동주유소,,,,1,411133012003,12802,0,787,,2153,429.4,19.94,535.9,466.2,21.65,20000,자동차관련시설,"위험물저장및처리시설, 자동차관련시설",0,0,3,0,0,8,0,0,0,0,0,0,8,92,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 167-2번지,41113,12800,0,0167,0002,10841100323677,1,일반,1,총괄표제부,1,신대장,경기도 수원시 권선구 매송고색로 800 (고색동),,,,,0,411133012003,12802,0,800,,1231,243.8,19.81,679.98,679.98,55.24,03000,제1종근린생활시설,제1종근린생활시설,0,0,2,0,0,5,0,0,0,0,0,0,5,57.5,20110422,20110503,20111006,2011,3760030,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 168-2번지,41113,12800,0,0168,0002,1000000000000004192547,1,일반,1,총괄표제부,1,신대장,경기도 수원시 권선구 매송고색로793번길 16 (고색동),,,,,0,411134854912,12801,0,16,,1750,349.76,19.99,588.11,588.11,33.61,20000,자동차관련시설,정비공장,0,0,4,0,0,4,0,0,0,0,0,0,4,50,20230629,20231115,20240813,2023,3760030,건축과,1102,1102,0,,0,0,,0,,0,20240912
경기도 수원시 권선구 고색동 173-2번지,41113,12800,0,0173,0002,1084180805,1,일반,1,총괄표제부,1,신대장,경기도 수원시 권선구 평동로 31 (고색동),수일가스충전소,,,,0,411133175046,12802,0,31,,1640,198.57,12.11,240.57,220.57,13.45,19000,위험물저장및처리시설,위험물저장및처리시설외1,0,0,3,0,0,1,0,0,0,0,0,0,1,11.5,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 176-4번지,41113,12800,0,0176,0004,10841100370608,1,일반,1,총괄표제부,1,신대장,,,,,,1,,,0,,,2402,479.4,19.96,995.26,995.26,41.43,20000,자동차관련시설,자동차관련시설,0,0,2,0,0,5,0,0,0,0,0,0,5,57.5,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 176-8번지,41113,12800,0,0176,0008,10841100481311,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,959,97.675,10.19,97.675,97.675,10.19,20000,자동차관련시설,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20211122,20211127,20220228,2021,3760030,건축과,1201,1201,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 177-8번지,41113,12800,0,0177,0008,1084181273,1,일반,1,총괄표제부,0,구대장,경기도 수원시 권선구 평동로 47 (고색동),,,,,0,411133175046,12802,0,47,,1873,340.8,18.2,463,463,24.72,20000,자동차관련시설,"자동차관련시설, 제2종근린생활시설",0,0,3,0,0,2,0,0,0,0,0,0,2,23,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 180번지,41113,12800,0,0180,0000,1084181323,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,57.59,0,57.59,57.59,0,01000,단독주택,단독주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 180-1번지,41113,12800,0,0180,0001,1084181324,1,일반,1,총괄표제부,1,신대장,경기도 수원시 권선구 평동로 52-1 (고색동),,,,,0,411133175046,12802,0,52,1,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 184-2번지,41113,12800,0,0184,0002,1084180810,1,일반,1,총괄표제부,1,신대장,경기도 수원시 권선구 매송고색로 818 (고색동),유성카센타,,,,0,411133012003,12802,0,818,0,485,95.86,19.77,123.51,123.51,25.47,01000,단독주택,제2종근린생활시설외2,0,1,2,0,0,2,0,0,0,0,0,0,2,23,20050622,20050704,20051018,2005,3760030,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 186-29번지,41113,12800,0,0186,0029,1084180811,1,일반,1,총괄표제부,1,신대장,경기도 수원시 권선구 매송고색로 808-1 (고색동),고색동제조장,,,,1,411133012003,12802,0,808,1,2146,417.18,19.44,417.18,417.18,19.44,20000,자동차관련시설,자동차관련시설,0,0,2,0,0,3,0,0,0,0,0,0,3,34.5,20050816,20050928,20051118,2005,3760030,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 197번지,41113,12800,0,0197,0000,1084181325,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,62.81,0,62.81,62.81,0,01000,단독주택,단독주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 197-1번지,41113,12800,0,0197,0001,1084180711,1,일반,1,총괄표제부,1,신대장,경기도 수원시 권선구 매송고색로 814-16 (고색동),고색동 근생시설,,,,0,411133012003,12802,0,814,16,2546,281.58,11.06,438.48,409.3,16.07,04000,제2종근린생활시설,"제2종근린생활시설,제조업소",0,1,1,0,0,0,0,0,0,0,0,0,0,0,20031217,20040213,20040310,2003,3760030,건축과,1102,1102,0,,0,0,,0,,0,20260106
경기도 수원시 권선구 고색동 202번지,41113,12800,0,0202,0000,1084181326,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,61.9,0,61.9,61.9,0,01000,단독주택,단독주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 고색동 205-2번지,41113,12800,0,0205,0002,1084181274,1,일반,1,총괄표제부,0,구대장,경기도 수원시 권선구 매송고색로804번길 49-63 (고색동),"1,2동",,,,0,411134325214,12801,0,49,63,612,192.62,31.47,192.62,192.62,31.47,01000,단독주택,단독주택,0,2,2,0,0,1,0,0,0,0,0,0,1,11.5,,,,,,,,,0,,0,0,,0,,0,20220909
